Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,21,GSW,NBA,PG,33,0,241,5.4,13.9,.387,2.4,6.1,.390,3.0,7.8,.385,1.0,1.3,.778,0.4,1.6,2.1,2.2,0.7,0.0,1.8,2.2,14.2
2008-09,22,GSW,NBA,SG,42,23,882,5.7,12.9,.442,2.1,5.3,.397,3.6,7.6,.473,1.6,2.1,.769,0.4,2.5,2.9,3.6,1.5,0.0,2.4,3.0,15.2
2009-10,23,TOR,NBA,SG,66,1,1121,4.9,12.2,.406,1.9,5.1,.380,3.0,7.1,.425,3.2,3.9,.835,0.4,2.6,3.1,2.9,1.3,0.2,1.9,2.6,15.1
2010-11,24,NOH,NBA,SG,80,69,1957,5.6,12.7,.437,2.5,6.0,.414,3.1,6.8,.458,1.8,2.3,.784,0.3,2.5,2.8,1.7,0.7,0.1,1.4,2.7,15.4
2011-12,25,NOH,NBA,SG,66,55,1966,5.2,12.6,.417,2.0,5.2,.377,3.3,7.4,.445,1.8,2.4,.783,0.3,2.8,3.1,1.8,0.9,0.1,1.3,2.1,14.3
2012-13,26,CHI,NBA,SG,73,27,1882,4.6,11.7,.395,1.5,4.2,.357,3.1,7.4,.416,2.7,3.2,.839,0.2,2.4,2.7,2.8,0.8,0.1,1.6,2.7,13.4
2013-14,27,SAS,NBA,SF,80,25,2016,6.0,12.4,.485,2.3,5.2,.430,3.8,7.2,.525,2.0,2.3,.847,0.3,3.7,4.0,3.2,0.9,0.1,1.7,2.3,16.3
2014-15,28,SAS,NBA,SG,62,9,1388,5.2,12.2,.423,2.2,6.0,.374,2.9,6.2,.471,2.2,2.6,.848,0.7,3.4,4.1,2.4,0.8,0.1,1.6,2.2,14.7
2015-16,29,SAC,NBA,SG,68,7,1672,5.3,13.7,.386,2.0,6.4,.306,3.3,7.3,.456,2.5,3.0,.833,0.2,2.3,2.5,2.7,0.8,0.0,1.7,2.0,15.0
2016-17,30,CHO,NBA,SG,45,0,1111,5.4,12.3,.441,2.2,5.7,.386,3.2,6.6,.488,2.6,3.0,.880,0.3,3.3,3.6,2.9,1.0,0.2,1.3,2.0,15.7
