Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,27,UTA,NBA,SF,81,2326,,,81%,19%,,+7.5,+6.2,55,34,39,84,,19,,285,123,30,103
2001-02,28,UTA,NBA,SF,58,1750,,3%,90%,6%,,-5.8,-12.7,57,42,25,79,,13,,213,106,27,72
2002-03,29,CHI,NBA,PF,78,2378,,,10%,90%,1%,-5.3,+0.3,48,42,45,116,,27,,295,79,21,76
2003-04,30,TOT,NBA,PF,82,2988,,,3%,89%,9%,-2.9,+3.7,49,35,33,0,,0,,284,0,22,34
2003-04,30,CHI,NBA,PF,16,408,,,20%,78%,2%,-6.2,+0.9,11,7,4,25,,3,,64,8,2,5
2003-04,30,TOR,NBA,PF,66,2580,,,,90%,10%,-2.3,+3.0,38,28,29,116,,21,,220,75,20,29
2004-05,31,TOR,NBA,PF,65,1645,,,19%,80%,1%,+0.9,+4.1,19,12,11,84,,7,,181,34,4,23
2005-06,32,CLE,NBA,PF,81,2077,,,2%,97%,1%,+2.3,-0.6,35,20,35,96,,15,,140,42,6,31
2006-07,33,CLE,NBA,PF,81,1360,,,,97%,3%,+4.5,0.0,13,24,30,75,,14,,102,31,7,20
2007-08,34,TOT,NBA,PF,26,340,,,9%,89%,2%,-15.4,-11.1,9,4,2,0,,0,,21,0,0,6
2007-08,34,CLE,NBA,PF,11,156,,,,95%,5%,-2.9,-2.9,3,2,1,11,,0,,11,2,0,2
2007-08,34,SEA,NBA,PF,15,184,,,16%,84%,,-25.1,-16.8,6,2,1,10,,1,,10,3,0,4
2008-09,35,PHI,NBA,PF,25,189,,,,90%,10%,+10.8,+11.4,2,2,2,14,,1,,34,3,0,0
