Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,26,0,10.3,1.8,3.2,.561,0.0,0.1,.000,1.8,3.1,.575,.561,0.6,0.8,.682,1.3,2.1,3.4,0.4,0.3,0.4,0.5,1.0,4.1
1 season,,LAC,NBA,,22,0,11.8,2.0,3.5,.571,0.0,0.1,.000,2.0,3.4,.587,.571,0.7,1.0,.682,1.5,2.4,3.9,0.5,0.4,0.5,0.6,1.1,4.7
1 season,,DAL,NBA,,4,0,2.3,0.5,1.3,.400,0.0,0.0,,0.5,1.3,.400,.400,0.0,0.0,,0.3,0.5,0.8,0.0,0.0,0.0,0.0,0.0,1.0
