Assist Pct
2001-02 NBA 42.0 (6th)
2002-03 NBA 41.8 (3rd)
2003-04 NBA 38.3 (4th)
2004-05 NBA 35.6 (7th)
Career NBA 32.0 (38th)
Career 32.0 (38th)
