Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,788,667,29.4,3.9,9.8,.398,1.6,4.8,.327,2.3,5.0,.467,.479,1.1,1.4,.813,0.2,2.1,2.3,5.9,1.2,0.1,2.1,1.4,10.5
5 seasons,,MEM,NBA,,295,277,29.9,4.3,10.9,.394,1.7,5.2,.324,2.6,5.7,.459,.472,1.2,1.5,.817,0.3,2.0,2.3,7.0,1.3,0.1,2.2,1.4,11.5
3 seasons,,SAC,NBA,,208,208,33.0,4.2,11.0,.384,1.6,5.5,.301,2.6,5.5,.466,.459,1.3,1.7,.761,0.3,2.5,2.7,6.3,1.5,0.1,2.9,1.7,11.3
3 seasons,,MIA,NBA,,187,164,30.1,3.8,9.2,.414,1.6,4.6,.354,2.2,4.6,.473,.502,1.3,1.5,.883,0.2,2.0,2.2,4.9,1.0,0.1,1.6,1.4,10.6
2 seasons,,ORL,NBA,,98,18,19.1,2.1,4.7,.435,0.9,2.5,.373,1.1,2.2,.505,.533,0.3,0.4,.756,0.1,1.4,1.5,3.3,0.6,0.0,1.0,0.7,5.4
