Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,SAC,NBA,PG,77,2290,.407,17.6,.549,.213,.075,.038,.223,.451,.483,.626,.404,.462,.377,.315,.361,.000,0,.643,.087,.222,12,1
2001-02,26,MEM,NBA,PG,65,2236,.382,18.9,.563,.114,.035,.082,.333,.437,.449,.571,.353,.383,.433,.295,.301,.001,1,.417,.116,.360,1,0
2002-03,27,MEM,NBA,PG,76,2407,.388,18.7,.530,.146,.050,.069,.265,.470,.418,.560,.279,.390,.373,.354,.195,.000,0,.503,.059,.375,4,0
2003-04,28,MEM,NBA,PG,72,2115,.407,18.3,.489,.192,.039,.059,.199,.511,.487,.606,.393,.548,.373,.330,.218,.001,1,.658,.060,.318,6,1
2004-05,29,MEM,NBA,PG,71,1952,.413,18.3,.488,.200,.033,.031,.224,.512,.506,.620,.571,.300,.424,.324,.176,.000,0,.738,.130,.302,5,0
2005-06,30,MIA,NBA,PG,59,1874,.442,16.0,.525,.277,.050,.043,.155,.475,.506,.571,.433,.538,.404,.372,.149,.000,0,.766,.205,.441,2,0
2006-07,31,MIA,NBA,PG,61,1865,.413,17.8,.482,.214,.039,.042,.186,.518,.493,.557,.455,.333,.462,.339,.207,.000,0,.710,.122,.444,3,0
2007-08,32,MIA,NBA,PG,67,1886,.384,17.7,.500,.189,.064,.036,.211,.500,.415,.538,.229,.250,.388,.353,.114,.000,0,.670,.145,.325,2,0
2009-10,34,ORL,NBA,PG,82,1703,.444,18.7,.481,.192,.026,.052,.211,.519,.512,.610,.545,.455,.433,.380,.124,.000,0,.631,.176,.538,6,0
2010-11,35,TOT,NBA,PG,27,295,.328,22.7,.433,.104,.015,.015,.299,.567,.414,.571,.000,.000,.400,.263,.417,.000,0,.700,.184,.429,4,0
2010-11,35,ORL,NBA,PG,16,171,.342,22.2,.395,.105,.000,.000,.289,.605,.400,.500,,,.364,.304,.667,.000,0,.571,.217,.400,1,0
2010-11,35,MEM,NBA,PG,11,124,.310,23.5,.483,.103,.034,.034,.310,.517,.429,.667,.000,.000,.444,.200,.167,.000,0,1.000,.133,.500,3,0
