Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1994-95,23,LAL,NBA,SG,10,0,286,5.7,15.2,.375,2.3,5.1,.444,3.4,10.1,.340,2.9,4.0,.714,1.3,4.8,6.1,3.8,1.5,1.7,3.2,5.1,16.6,,94,108
1995-96,24,LAL,NBA,SG,4,4,155,9.0,16.2,.551,3.3,6.3,.526,5.6,9.9,.567,1.7,2.7,.625,2.3,4.6,7.0,2.0,2.7,0.3,1.3,5.3,22.9,,128,102
1996-97,25,LAL,NBA,SG,9,9,283,6.5,14.1,.458,1.8,4.7,.375,4.7,9.4,.500,5.1,6.9,.743,1.6,4.5,6.1,5.7,1.8,0.8,2.6,4.7,19.8,,116,109
1997-98,26,LAL,NBA,SG,13,13,476,7.9,16.9,.466,2.3,5.5,.417,5.6,11.4,.490,7.2,8.7,.829,1.4,4.4,5.8,3.6,3.0,2.4,1.9,4.2,25.2,,126,110
1999-00,28,CHH,NBA,SG,4,4,171,7.3,19.2,.379,3.0,8.6,.346,4.3,10.6,.406,5.0,5.3,.938,1.3,5.3,6.6,6.3,3.3,1.0,1.7,4.0,22.5,,117,106
2000-01,29,MIA,NBA,SG,3,3,108,10.9,21.8,.500,3.5,7.9,.438,7.4,13.9,.536,3.0,3.5,.857,1.0,7.9,8.9,3.5,1.5,0.5,3.5,4.5,28.3,,107,111
2003-04,32,MIA,NBA,SG,13,13,478,6.5,17.8,.366,2.3,7.8,.299,4.2,10.0,.419,4.6,5.8,.800,0.3,5.1,5.5,3.4,2.1,1.3,2.2,4.3,20.0,,100,98
2004-05,33,MIA,NBA,SF,15,15,601,6.3,13.8,.455,2.8,7.1,.400,3.5,6.7,.513,2.7,3.7,.738,0.9,6.8,7.7,3.5,1.6,0.8,1.9,5.0,18.2,,114,103
2005-06,34,MEM,NBA,SG,4,3,119,6.8,14.1,.483,1.5,3.4,.429,5.4,10.7,.500,4.9,7.3,.667,1.5,3.9,5.4,4.9,1.5,0.5,0.5,4.9,19.9,,127,117
2006-07,35,MIA,NBA,SG,3,2,66,1.6,7.1,.222,0.8,4.8,.167,0.8,2.4,.333,4.0,4.8,.833,0.8,4.0,4.8,4.0,0.8,0.8,0.8,5.6,7.9,,102,112
2007-08,36,DAL,NBA,SG,3,0,22,5.0,15.0,.333,2.5,10.0,.250,2.5,5.0,.500,2.5,2.5,1.000,0.0,7.5,7.5,2.5,2.5,0.0,2.5,7.5,15.0,,92,115
