Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16 <3,3P,2P,0-3,3-10,10-16,16 <3,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
Career,,,NBA,,41,1394,.421,16.8,.547,.191,.071,.068,.217,.453,.475,.684,.321,.259,.407,.356,.485,.025,8,.938,.289,.385,1,0
4 seasons,,MIA,NBA,,34,1253,.417,17.1,.533,.180,.069,.066,.218,.467,.472,.723,.280,.250,.392,.355,.505,.025,7,.933,.290,.388,1,0
1 season,,MEM,NBA,,4,119,.483,12.5,.759,.345,.069,.103,.241,.241,.500,.500,.500,.333,.571,.429,.364,.034,1,1.000,.286,.500,0,0
1 season,,DAL,NBA,,3,22,.333,17.3,.333,.167,.167,.000,.000,.667,.500,.000,1.000,,,.250,.000,.000,0,1.000,.250,.000,0,0
