Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994-95,23,LAL,NBA,SG,10,0,286,30,80,.375,12,27,.444,18,53,.340,.450,15,21,.714,7,25,32,20,8,9,17,27,87
1995-96,24,LAL,NBA,SG,4,4,155,27,49,.551,10,19,.526,17,30,.567,.653,5,8,.625,7,14,21,6,8,1,4,16,69
1996-97,25,LAL,NBA,SG,9,9,283,33,72,.458,9,24,.375,24,48,.500,.521,26,35,.743,8,23,31,29,9,4,13,24,101
1997-98,26,LAL,NBA,SG,13,13,476,69,148,.466,20,48,.417,49,100,.490,.534,63,76,.829,12,39,51,32,26,21,17,37,221
1999-00,28,CHH,NBA,SG,4,4,171,22,58,.379,9,26,.346,13,32,.406,.457,15,16,.938,4,16,20,19,10,3,5,12,68
2000-01,29,MIA,NBA,SG,3,3,108,22,44,.500,7,16,.438,15,28,.536,.580,6,7,.857,2,16,18,7,3,1,7,9,57
2003-04,32,MIA,NBA,SG,13,13,478,56,153,.366,20,67,.299,36,86,.419,.431,40,50,.800,3,44,47,29,18,11,19,37,172
2004-05,33,MIA,NBA,SF,15,15,601,71,156,.455,32,80,.400,39,76,.513,.558,31,42,.738,10,77,87,39,18,9,22,57,205
2005-06,34,MEM,NBA,SG,4,3,119,14,29,.483,3,7,.429,11,22,.500,.534,10,15,.667,3,8,11,10,3,1,1,10,41
2006-07,35,MIA,NBA,SG,3,2,66,2,9,.222,1,6,.167,1,3,.333,.278,5,6,.833,1,5,6,5,1,1,1,7,10
2007-08,36,DAL,NBA,SG,3,0,22,2,6,.333,1,4,.250,1,2,.500,.417,1,1,1.000,0,3,3,1,1,0,1,3,6
