Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000-01,22,DAL,NBA,PF,10,10,399,69,163,.423,13,46,.283,56,117,.479,.463,83,94,.883,14,67,81,14,11,8,14,37,234
2001-02,23,DAL,NBA,C,8,8,357,73,164,.445,16,28,.571,57,136,.419,.494,65,74,.878,17,88,105,18,16,6,22,27,227
2002-03,24,DAL,NBA,PF,17,17,722,150,313,.479,27,61,.443,123,252,.488,.522,103,113,.912,15,181,196,37,21,16,40,52,430
2003-04,25,DAL,NBA,C,5,5,212,45,100,.450,7,15,.467,38,85,.447,.485,36,42,.857,13,46,59,7,7,13,6,16,133
2004-05,26,DAL,NBA,PF,13,13,551,103,256,.402,10,30,.333,93,226,.412,.422,92,111,.829,25,106,131,43,18,21,33,42,308
2005-06,27,DAL,NBA,PF,23,23,983,196,419,.468,23,67,.343,173,352,.491,.495,205,229,.895,47,221,268,67,25,14,49,64,620
2006-07,28,DAL,NBA,PF,6,6,239,36,94,.383,4,19,.211,32,75,.427,.404,42,50,.840,25,43,68,14,11,8,14,20,118
2007-08,29,DAL,NBA,PF,5,5,211,43,91,.473,6,18,.333,37,73,.507,.505,42,52,.808,10,50,60,20,1,7,10,13,134
2008-09,30,DAL,NBA,PF,10,10,394,88,170,.518,6,21,.286,82,149,.550,.535,86,93,.925,12,89,101,31,9,8,23,21,268
2009-10,31,DAL,NBA,PF,6,6,233,58,106,.547,4,7,.571,54,99,.545,.566,40,42,.952,7,42,49,18,5,4,10,15,160
2010-11,32,DAL,NBA,PF,21,21,826,192,396,.485,23,50,.460,169,346,.488,.514,175,186,.941,12,159,171,53,12,13,65,46,582
2011-12,33,DAL,NBA,PF,4,4,154,34,77,.442,1,6,.167,33,71,.465,.448,38,42,.905,3,22,25,7,3,0,10,9,107
2013-14,35,DAL,NBA,PF,7,7,263,54,126,.429,1,12,.083,53,114,.465,.433,25,31,.806,5,51,56,11,6,6,15,20,134
2014-15,36,DAL,NBA,PF,5,5,181,38,84,.452,4,17,.235,34,67,.507,.476,26,28,.929,4,48,52,12,2,2,10,16,106
2015-16,37,DAL,NBA,PF,5,5,170,41,83,.494,4,11,.364,37,72,.514,.518,16,17,.941,3,21,24,8,2,3,7,9,102
