Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,22,DAL,NBA,PF,82,3125,,,,69%,31%,+8.3,+17.7,76,35,45,146,,22,,387,221,63,60
2001-02,23,DAL,NBA,C,76,2891,,,,25%,75%,+6.8,+8.0,77,32,36,150,,23,,426,218,57,71
2002-03,24,DAL,NBA,PF,80,3117,,,,66%,34%,+12.6,+20.4,81,39,32,117,,17,,538,221,66,66
2003-04,25,DAL,NBA,C,77,2915,,,,16%,84%,+6.8,+7.5,79,30,26,152,,16,,456,176,34,36
2004-05,26,DAL,NBA,PF,78,3020,,,,65%,35%,+9.3,+13.4,101,38,37,122,,25,,532,280,64,76
2005-06,27,DAL,NBA,PF,81,3089,,,,90%,10%,+8.4,+8.2,71,50,35,102,,18,,502,219,74,87
2006-07,28,DAL,NBA,PF,78,2820,,,,86%,14%,+11.7,+12.5,78,53,36,103,,20,,604,204,43,52
2007-08,29,DAL,NBA,PF,77,2769,,,,80%,20%,+8.6,+11.8,77,49,34,133,,16,,610,200,47,62
2008-09,30,DAL,NBA,PF,81,3050,,,,78%,22%,+3.7,+5.8,75,52,30,101,,21,,473,212,59,60
2009-10,31,DAL,NBA,PF,81,3039,,,,77%,23%,+5.1,+9.3,57,62,30,114,,23,,521,218,47,52
2010-11,32,DAL,NBA,PF,73,2504,,,,98%,2%,+10.6,+16.0,55,58,24,118,,10,,444,140,42,60
2011-12,33,DAL,NBA,PF,62,2079,,,,85%,15%,+5.8,+12.7,43,52,22,67,,13,,332,106,27,37
2012-13,34,DAL,NBA,PF,53,1661,,,,61%,39%,+0.2,+1.6,30,30,10,58,,6,2,293,60,15,18
2013-14,35,DAL,NBA,PF,80,2628,,,,71%,29%,+4.5,+6.1,54,43,20,107,3,9,7,490,125,29,19
2014-15,36,DAL,NBA,PF,77,2282,,,,61%,39%,+3.7,+1.5,41,27,14,99,1,9,6,339,80,14,23
2015-16,37,DAL,NBA,PF,75,2364,,,,67%,33%,+3.1,+7.8,39,34,11,100,5,9,15,324,82,16,14
2016-17,38,DAL,NBA,PF,23,579,,,,48%,52%,-5.1,-2.9,5,16,1,31,0,1,3,83,16,5,7
