Offensive Rating
2000-01 NBA 117.8 (5th)
2001-02 NBA 119.7 (6th)
2003-04 NBA 116.2 (10th)
2005-06 NBA 123.1 (2nd)
2006-07 NBA 122.8 (5th)
2013-14 NBA 119.7 (10th)
Active 116.2 (8th)
Career NBA 116.2 (31st)
Career 116.2 (29th)
