Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1998-99,23,TOR,NBA,PF,8,0,28,9.7,15.4,.625,0.0,0.0,,9.7,15.4,.625,1.9,3.9,.500,0.0,1.9,1.9,0.0,1.9,0.0,5.8,5.8,21.2,,85,109
1999-00,24,TOR,NBA,PF,5,0,12,8.7,26.0,.333,0.0,4.3,.000,8.7,21.6,.400,17.3,17.3,1.000,0.0,8.7,8.7,0.0,4.3,4.3,13.0,13.0,34.6,,78,95
2001-02,26,MIA,NBA,C,21,6,319,6.5,15.1,.432,0.0,0.0,,6.5,15.1,.432,3.4,5.9,.588,3.3,9.6,12.9,1.4,0.9,1.7,3.3,6.9,16.5,,89,99
2002-03,27,MIA,NBA,PF,23,0,223,5.4,14.5,.373,0.0,0.2,.000,5.4,14.2,.379,2.5,3.7,.667,2.0,6.6,8.6,0.7,1.2,1.5,3.4,9.1,13.2,,76,103
2004-05,29,SAS,NBA,PF,23,0,244,6.0,17.7,.338,0.0,0.7,.000,6.0,17.0,.351,4.9,6.2,.786,4.0,8.4,12.4,1.8,0.7,2.4,3.1,6.4,16.8,,88,99
2005-06,30,SAS,NBA,PF,25,0,181,11.1,21.3,.521,0.0,0.9,.000,11.1,20.4,.544,2.1,3.6,.583,3.6,9.3,12.9,2.1,1.5,2.1,2.1,6.3,24.3,,107,97
2006-07,31,PHO,NBA,PF,3,0,17,5.9,17.7,.333,0.0,3.0,.000,5.9,14.8,.400,5.9,5.9,1.000,0.0,8.9,8.9,0.0,0.0,3.0,0.0,11.8,17.7,,95,106
2007-08,32,PHO,NBA,C,19,0,130,8.8,16.4,.535,0.4,1.5,.250,8.4,14.9,.564,4.6,7.3,.632,3.4,10.3,13.8,1.5,1.1,3.8,3.1,8.8,22.5,,107,103
2008-09,33,NOH,NBA,C,60,5,838,5.2,10.8,.485,0.1,0.7,.200,5.1,10.1,.503,2.0,2.9,.682,4.0,8.2,12.2,0.9,0.5,2.2,2.3,7.9,12.5,,103,107
2009-10,34,NOH,NBA,C,14,0,75,2.8,5.5,.500,0.0,0.0,,2.8,5.5,.500,1.4,3.5,.400,9.7,6.2,15.9,1.4,0.0,2.1,1.4,11.7,6.9,,126,112
2010-11,35,POR,NBA,C,29,0,208,5.0,11.5,.432,0.5,0.5,1.000,4.5,11.0,.405,1.3,2.1,.625,4.2,6.3,10.5,1.0,0.8,1.3,2.9,11.5,11.8,,93,109
