Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,36,300,,,,4%,96%,-8.7,-10.1,5,4,5,31,2,3,0,24,11,4,7
1 season,,BOS,NBA,,17,170,,,,2%,98%,-13.4,-17.1,1,4,2,12,2,2,0,18,4,1,2
2 seasons,,LAC,NBA,,10,46,,,,,100%,+25.8,+35.7,2,0,1,8,0,1,0,4,3,3,2
1 season,,DAL,NBA,,9,84,,,,12%,88%,-18.2,-20.9,2,0,2,11,0,0,0,2,4,0,3
