Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2008-09,24,DAL,NBA,C,9,84,,,,12%,88%,-18.2,-20.9,2,0,2,11,,0,0,2,4,0,3
2011-12,27,BOS,NBA,C,17,170,,,,2%,98%,-13.4,-17.1,1,4,2,12,2,2,0,18,4,1,2
2012-13,28,LAC,NBA,C,5,37,,,,,100%,30.6,43.3,2,0,0,6,0,0,0,4,2,2,2
2013-14,29,LAC,NBA,PF,5,9,,,,,100%,6.2,4.8,0,0,1,2,0,1,0,0,1,1,0
