Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,518,76,6134,687,1177,.584,0,1,.000,687,1176,.584,.584,539,830,.649,457,683,1140,151,94,271,384,1037,1913
2 seasons,,LAC,NBA,,121,0,1145,123,186,.661,0,0,,123,186,.661,.661,101,144,.701,81,148,229,19,15,65,73,220,347
3 seasons,,CHA,NBA,,105,2,901,85,165,.515,0,0,,85,165,.515,.515,105,161,.652,83,91,174,19,17,54,51,170,275
2 seasons,,CLE,NBA,,94,23,1544,159,275,.578,0,0,,159,275,.578,.578,144,218,.661,95,147,242,32,26,54,91,254,462
1 season,,MIN,NBA,,73,27,1223,169,303,.558,0,1,.000,169,302,.560,.558,109,158,.690,79,128,207,51,19,38,95,199,447
1 season,,SAC,NBA,,46,9,441,53,82,.646,0,0,,53,82,.646,.646,31,54,.574,36,67,103,14,6,19,25,65,137
1 season,,MEM,NBA,,32,9,412,45,72,.625,0,0,,45,72,.625,.625,26,42,.619,40,47,87,10,6,20,21,58,116
1 season,,DAL,NBA,,27,2,260,31,59,.525,0,0,,31,59,.525,.525,17,33,.515,27,34,61,3,4,15,14,44,79
1 season,,BOS,NBA,,15,1,160,18,28,.643,0,0,,18,28,.643,.643,6,20,.300,9,17,26,3,1,5,11,23,42
1 season,,WAS,NBA,,5,3,48,4,7,.571,0,0,,4,7,.571,.571,0,0,,7,4,11,0,0,1,3,4,8
