Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,518,76,11.8,1.3,2.3,.584,0.0,0.0,.000,1.3,2.3,.584,.584,1.0,1.6,.649,0.9,1.3,2.2,0.3,0.2,0.5,0.7,2.0,3.7
2 seasons,,LAC,NBA,,121,0,9.5,1.0,1.5,.661,0.0,0.0,,1.0,1.5,.661,.661,0.8,1.2,.701,0.7,1.2,1.9,0.2,0.1,0.5,0.6,1.8,2.9
3 seasons,,CHA,NBA,,105,2,8.6,0.8,1.6,.515,0.0,0.0,,0.8,1.6,.515,.515,1.0,1.5,.652,0.8,0.9,1.7,0.2,0.2,0.5,0.5,1.6,2.6
2 seasons,,CLE,NBA,,94,23,16.4,1.7,2.9,.578,0.0,0.0,,1.7,2.9,.578,.578,1.5,2.3,.661,1.0,1.6,2.6,0.3,0.3,0.6,1.0,2.7,4.9
1 season,,MIN,NBA,,73,27,16.8,2.3,4.2,.558,0.0,0.0,.000,2.3,4.1,.560,.558,1.5,2.2,.690,1.1,1.8,2.8,0.7,0.3,0.5,1.3,2.7,6.1
1 season,,SAC,NBA,,46,9,9.6,1.2,1.8,.646,0.0,0.0,,1.2,1.8,.646,.646,0.7,1.2,.574,0.8,1.5,2.2,0.3,0.1,0.4,0.5,1.4,3.0
1 season,,MEM,NBA,,32,9,12.9,1.4,2.3,.625,0.0,0.0,,1.4,2.3,.625,.625,0.8,1.3,.619,1.3,1.5,2.7,0.3,0.2,0.6,0.7,1.8,3.6
1 season,,DAL,NBA,,27,2,9.6,1.1,2.2,.525,0.0,0.0,,1.1,2.2,.525,.525,0.6,1.2,.515,1.0,1.3,2.3,0.1,0.1,0.6,0.5,1.6,2.9
1 season,,BOS,NBA,,15,1,10.7,1.2,1.9,.643,0.0,0.0,,1.2,1.9,.643,.643,0.4,1.3,.300,0.6,1.1,1.7,0.2,0.1,0.3,0.7,1.5,2.8
1 season,,WAS,NBA,,5,3,9.6,0.8,1.4,.571,0.0,0.0,,0.8,1.4,.571,.571,0.0,0.0,,1.4,0.8,2.2,0.0,0.0,0.2,0.6,0.8,1.6
