Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,23,HOU,NBA,PG,51,0,608,5.5,13.3,.413,2.1,6.5,.330,3.4,6.9,.491,2.5,2.9,.857,0.8,2.5,3.3,5.2,0.8,0.3,2.6,4.1,15.6
2008-09,24,HOU,NBA,PG,80,35,1998,5.7,14.1,.404,2.0,5.6,.366,3.7,8.5,.428,2.7,3.1,.866,0.6,2.2,2.8,4.3,0.8,0.1,2.3,2.7,16.1
2009-10,25,HOU,NBA,PG,82,82,2919,7.1,16.4,.432,2.6,6.5,.398,4.5,9.9,.454,3.0,3.7,.822,0.7,2.0,2.7,5.4,0.9,0.2,2.9,2.5,19.8
2010-11,26,TOT,NBA,PG,59,12,1284,6.2,16.5,.375,2.0,6.6,.297,4.2,9.8,.427,3.5,3.9,.886,0.6,1.6,2.2,6.5,1.0,0.1,2.8,3.2,17.8
2010-11,26,HOU,NBA,PG,34,7,811,5.9,17.2,.346,2.1,7.5,.284,3.8,9.7,.394,3.5,3.7,.940,0.5,1.8,2.3,5.7,0.9,0.1,2.4,3.1,17.5
2010-11,26,PHO,NBA,PG,25,5,473,6.5,15.2,.430,1.7,5.1,.328,4.9,10.1,.481,3.5,4.3,.807,0.7,1.4,2.1,7.9,1.0,0.1,3.3,3.5,18.3
2012-13,28,TOT,NBA,PG,53,20,997,5.2,11.4,.453,1.8,4.8,.373,3.4,6.6,.511,1.4,1.9,.769,0.5,2.4,2.9,4.1,1.1,0.4,2.4,3.4,13.6
2012-13,28,SAC,NBA,PG,46,20,959,5.2,11.4,.459,1.8,4.8,.378,3.4,6.6,.517,1.5,2.0,.769,0.5,2.5,2.9,4.1,1.1,0.3,2.4,3.3,13.7
2012-13,28,HOU,NBA,PG,7,0,38,3.8,12.3,.308,1.9,6.6,.286,1.9,5.7,.333,0.0,0.0,,0.9,0.9,1.9,5.7,0.9,2.8,3.8,4.7,9.5
2013-14,29,TOT,NBA,PG,72,12,1557,5.4,13.4,.401,2.2,5.7,.387,3.2,7.7,.411,1.9,2.2,.874,1.0,2.2,3.2,5.4,1.2,0.3,2.7,3.4,14.9
2013-14,29,HOU,NBA,PG,43,0,716,5.2,13.2,.395,2.7,6.6,.409,2.5,6.6,.382,1.9,2.2,.841,1.2,2.0,3.1,4.2,1.3,0.3,2.6,3.8,15.0
2013-14,29,DEN,NBA,PG,29,12,841,5.5,13.6,.406,1.8,5.0,.362,3.7,8.6,.431,2.0,2.2,.902,0.9,2.5,3.3,6.4,1.2,0.3,2.8,3.0,14.8
2014-15,30,CHI,NBA,PG,82,21,1885,6.6,15.6,.421,2.3,6.0,.387,4.3,9.6,.442,2.8,3.3,.833,0.6,2.6,3.2,5.0,1.0,0.3,3.0,3.6,18.2
2015-16,31,CHI,NBA,PG,69,0,1108,6.1,15.2,.401,2.1,6.0,.357,4.0,9.2,.430,1.6,2.1,.766,0.7,2.6,3.3,5.8,1.0,0.3,2.7,4.3,16.0
2016-17,32,IND,NBA,PG,44,0,635,5.0,12.4,.408,1.8,5.4,.333,3.2,6.9,.467,1.2,1.6,.786,0.7,2.1,2.8,5.6,1.2,0.5,2.8,3.7,13.2
