Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2007-08,23,HOU,NBA,PG,51,608,100%,,,,,0.0,-6.5,26,14,4,33,,2,,206,14,2,13
2008-09,24,HOU,NBA,PG,80,1998,100%,,,,,+4.7,+0.4,69,39,17,77,,9,,544,56,15,68
2009-10,25,HOU,NBA,PG,82,2919,100%,,,,,-0.4,+0.4,111,75,46,106,,18,,985,88,23,80
2010-11,26,TOT,NBA,PG,59,1284,100%,,,,,-6.4,-8.4,58,34,7,0,,0,,521,0,3,42
2010-11,26,HOU,NBA,PG,34,811,100%,,,,,-6.4,-10.8,36,18,1,32,,1,,289,25,1,30
2010-11,26,PHO,NBA,PG,25,473,100%,,,,,-6.3,-6.2,22,16,6,25,,1,,232,17,2,12
2012-13,28,TOT,NBA,PG,53,997,100%,,,,,-11.1,-11.8,38,19,10,0,,0,0,258,0,6,37
2012-13,28,SAC,NBA,PG,46,959,100%,,,,,-11.4,-7.9,35,19,9,35,,4,10,244,17,6,31
2012-13,28,HOU,NBA,PG,7,38,100%,,,,,-6.2,-9.9,3,0,1,1,,0,0,14,0,0,6
2013-14,29,TOT,NBA,PG,72,1557,100%,,,,,-2.7,-5.0,69,35,13,0,0,0,0,546,0,2,37
2013-14,29,HOU,NBA,PG,43,716,100%,,,,,-1.3,-7.5,30,11,10,32,1,4,0,205,15,0,15
2013-14,29,DEN,NBA,PG,29,841,100%,,,,,-3.8,-2.1,39,24,3,27,1,1,5,341,15,2,22
2014-15,30,CHI,NBA,PG,82,1885,100%,,,,,+4.9,+3.1,96,41,20,74,6,7,7,601,70,12,52
2015-16,31,CHI,NBA,PG,69,1108,100%,,,,,-0.6,+1.5,38,35,9,64,3,4,1,429,24,4,34
2016-17,32,IND,NBA,PG,43,622,100%,,,,,-0.8,-0.4,6,36,5,36,2,2,0,216,10,2,13
