Player,Sim,1,2,3,4
Draymond Green,,11.1,8.5,4.5,0.6
Richard Jefferson,87.3,11.0,9.9,4.7,2.4
Lou Hudson,86.9,11.1,10.1,4.9,2.2
Peja Stojakovic,85.4,10.1,9.9,4.8,1.7
Paul George,85.1,10.8,9.0,6.0,2.4
Rudy Tomjanovich,83.5,12.8,8.4,6.9,1.0
Luol Deng,82.6,11.3,6.5,4.4,3.0
Chris Webber,82.5,9.3,7.8,4.0,1.9
Rashard Lewis,80.8,8.6,8.0,4.1,-0.4
Kiki Vandeweghe,80.4,11.0,10.3,7.7,1.2
Scottie Pippen,80.3,11.2,5.7,4.0,2.3
