Player,Sim,1,2,3,4,5,6
Draymond Green,,11.1,8.5,4.5,0.6,,
Johnny Norlander,79.6,9.7,5.8,4.2,0.6,0.2,
Leo Mogus,78.2,8.0,7.7,5.0,1.2,,
Donald Sidle,74.3,9.7,5.9,5.6,1.9,,
Bud Palmer,71.0,7.4,7.2,3.9,,,
Marvin Barnes,67.3,8.6,7.6,2.0,1.3,1.0,0.1
Clark Kellogg,65.6,7.0,6.8,6.1,0.9,0.1,
Art Heyman,64.3,8.5,6.2,2.7,1.3,0.6,0.0
Reggie King,60.5,8.3,6.2,4.8,3.4,1.6,0.5
Gordon Hayward,60.1,8.9,8.7,5.4,4.9,3.6,1.2
Anthony Davis,60.1,14.0,10.4,7.2,6.1,,
