Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,TOT,,1,0,12,2,6,.333,0,1,.000,0,0,,1,5,0,2,0,1,1,4
,,,NBA,,1,0,12,2,6,.333,0,1,.000,0,0,,1,5,0,2,0,1,1,4
,,,,,0,0,,,,,,,,,,,,,,,,,,
