Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,1094,863,27.1,3.3,6.2,.530,0.0,0.0,.000,3.3,6.2,.530,.530,1.4,2.5,.562,3.0,4.8,7.9,0.9,0.6,1.2,1.0,2.6,8.0
10 seasons,,IND,NBA,,671,617,29.5,3.9,7.1,.543,0.0,0.0,.000,3.9,7.1,.543,.543,1.6,3.0,.531,3.4,5.6,9.0,0.9,0.7,1.3,1.2,3.0,9.3
4 seasons,,POR,NBA,,313,235,27.4,2.9,5.7,.508,0.0,0.0,.000,2.9,5.7,.510,.508,1.3,2.0,.654,2.8,4.4,7.2,1.2,0.6,0.9,0.8,2.3,7.1
2 seasons,,DET,NBA,,74,8,8.7,0.6,1.3,.429,0.0,0.0,.000,0.6,1.3,.433,.429,0.3,0.6,.610,1.1,1.5,2.6,0.2,0.1,0.6,0.3,1.1,1.5
1 season,,GSW,NBA,,36,3,16.0,1.3,3.0,.413,0.0,0.0,,1.3,3.0,.413,.413,0.6,1.1,.579,1.7,2.6,4.3,0.6,0.4,0.9,0.6,2.2,3.1
