Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1991-92,22,IND,NBA,PF,64,23,1301,5.7,10.4,.552,0.0,0.0,.000,5.7,10.4,.554,3.2,5.7,.572,5.9,9.4,15.3,1.1,1.0,2.8,1.8,7.1,14.7,,118,107
1992-93,23,IND,NBA,PF,82,82,2264,6.7,11.8,.568,0.0,0.0,,6.7,11.8,.568,2.6,5.0,.529,6.4,9.5,16.0,1.5,1.4,3.3,1.7,6.1,16.1,,120,106
1993-94,24,IND,NBA,PF,66,64,2292,6.9,13.1,.529,0.0,0.0,.000,6.9,13.0,.530,3.5,6.6,.527,6.3,9.8,16.1,2.2,1.1,2.4,2.3,4.8,17.3,,113,102
1994-95,25,IND,NBA,PF,74,70,2346,7.4,13.1,.563,0.0,0.0,.000,7.4,13.1,.563,3.1,5.9,.533,5.9,9.9,15.8,1.3,1.6,2.6,2.8,5.0,17.9,,111,102
1995-96,26,IND,NBA,PF,78,77,2617,6.9,12.3,.558,0.0,0.0,,6.9,12.3,.558,2.8,5.9,.467,5.2,9.4,14.6,1.6,1.2,2.3,2.4,4.9,16.5,,110,105
1996-97,27,IND,NBA,PF,80,76,2589,7.7,14.3,.538,0.0,0.0,,7.7,14.3,.538,1.9,4.5,.428,6.3,9.8,16.1,1.2,1.2,1.6,2.2,4.9,17.3,,109,103
1997-98,28,IND,NBA,C,78,78,2174,6.9,12.5,.548,0.0,0.0,,6.9,12.5,.548,2.0,4.3,.465,5.9,9.5,15.3,1.8,1.3,2.2,1.8,5.3,15.7,,114,99
1998-99,29,IND,NBA,PF,50,50,1374,6.5,12.2,.533,0.0,0.0,,6.5,12.2,.533,3.1,5.0,.618,6.3,10.6,16.8,0.9,0.8,2.3,1.7,4.7,16.1,,118,102
1999-00,30,IND,NBA,C,74,72,2127,7.3,14.6,.502,0.0,0.0,,7.3,14.6,.502,3.4,4.9,.685,6.2,11.5,17.7,1.6,1.3,2.3,2.2,4.9,18.0,,112,100
2000-01,31,POR,NBA,C,81,43,2162,6.0,12.1,.497,0.0,0.1,.000,6.0,12.0,.501,2.4,3.8,.632,5.8,9.3,15.1,2.6,1.1,1.9,1.7,5.0,14.4,,115,101
2001-02,32,POR,NBA,C,78,77,2447,6.5,12.7,.510,0.0,0.0,,6.5,12.7,.510,3.3,4.7,.708,5.8,9.4,15.1,2.1,1.4,1.8,1.4,4.2,16.3,,122,103
2002-03,33,POR,NBA,C,78,78,2282,5.6,10.3,.541,0.0,0.0,,5.6,10.3,.541,2.5,3.9,.633,5.5,7.8,13.3,2.2,1.2,1.6,1.7,4.4,13.6,,119,103
2003-04,34,POR,NBA,C,76,37,1682,4.4,9.3,.473,0.0,0.0,,4.4,9.3,.473,2.2,3.5,.613,5.2,7.9,13.2,2.4,1.4,2.1,1.3,5.1,11.0,,115,104
2004-05,35,TOT,NBA,C,61,28,1307,4.6,9.6,.479,0.0,0.0,,4.6,9.6,.479,2.5,4.0,.606,6.2,9.1,15.3,1.9,1.3,2.7,1.8,6.6,11.6,,113,103
2004-05,35,GSW,NBA,C,36,3,577,4.0,9.7,.413,0.0,0.0,,4.0,9.7,.413,2.0,3.4,.579,5.4,8.2,13.6,2.1,1.2,2.9,1.8,7.0,10.0,,102,105
2004-05,35,IND,NBA,C,25,25,730,5.1,9.4,.536,0.0,0.0,,5.1,9.4,.536,2.9,4.6,.623,6.9,9.9,16.7,1.8,1.4,2.5,1.7,6.3,13.0,,122,101
2005-06,36,DET,NBA,C,28,2,178,2.8,7.5,.375,0.0,0.3,.000,2.8,7.1,.391,2.5,4.7,.533,6.5,9.9,16.5,1.9,0.0,2.8,1.2,7.1,8.1,,110,103
2006-07,37,DET,NBA,C,46,6,464,3.9,8.8,.446,0.0,0.0,,3.9,8.8,.446,2.0,3.1,.654,7.0,9.2,16.2,1.4,1.2,4.0,1.8,7.0,9.8,,112,100
