Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,22,IND,NBA,PF,3,0,23.0,1.3,3.3,.400,0.0,0.0,,1.3,3.3,.400,.400,0.0,0.0,,1.7,4.7,6.3,0.7,0.0,1.7,0.3,2.7,2.7
1992-93,23,IND,NBA,PF,4,4,29.3,2.0,3.0,.667,0.0,0.0,,2.0,3.0,.667,.667,0.3,1.0,.250,1.0,7.0,8.0,1.0,1.0,1.0,0.8,3.8,4.3
1993-94,24,IND,NBA,PF,16,16,36.1,3.5,6.6,.528,0.0,0.1,.000,3.5,6.6,.533,.528,0.7,2.3,.306,3.9,6.0,9.9,0.7,1.1,1.1,1.9,3.3,7.7
1994-95,25,IND,NBA,PF,17,17,28.8,3.3,6.2,.533,0.0,0.0,,3.3,6.2,.533,.533,1.4,2.8,.489,3.1,4.9,8.0,0.4,0.4,0.8,1.3,3.3,7.9
1995-96,26,IND,NBA,PF,5,5,36.8,3.2,6.2,.516,0.0,0.0,,3.2,6.2,.516,.516,0.8,2.2,.364,4.0,7.2,11.2,0.8,0.6,1.2,2.0,3.2,7.2
1997-98,28,IND,NBA,C,16,16,29.1,3.5,5.4,.651,0.0,0.0,,3.5,5.4,.651,.651,1.8,4.0,.453,2.8,4.8,7.5,0.8,0.3,1.1,1.3,2.6,8.8
1998-99,29,IND,NBA,PF,13,13,30.3,3.5,5.9,.584,0.0,0.0,,3.5,5.9,.584,.584,2.2,3.8,.560,3.5,6.7,10.2,0.8,0.8,1.4,1.6,3.2,9.1
1999-00,30,IND,NBA,C,23,23,31.0,3.4,6.6,.523,0.0,0.0,,3.4,6.6,.523,.523,1.4,2.6,.542,3.6,7.8,11.4,0.7,0.5,1.3,0.8,3.6,8.3
2000-01,31,POR,NBA,C,2,0,10.0,0.0,1.0,.000,0.0,0.5,.000,0.0,0.5,.000,.000,0.5,1.0,.500,1.5,0.5,2.0,0.0,0.5,0.0,0.5,3.5,0.5
2001-02,32,POR,NBA,C,3,3,23.3,1.0,3.7,.273,0.0,0.0,,1.0,3.7,.273,.273,0.3,0.7,.500,2.0,4.7,6.7,1.3,1.3,1.0,0.7,5.3,2.3
2002-03,33,POR,NBA,C,6,6,27.0,2.3,4.0,.583,0.0,0.0,,2.3,4.0,.583,.583,2.8,4.3,.654,3.3,4.7,8.0,1.5,0.8,0.3,1.7,1.8,7.5
2004-05,35,IND,NBA,C,13,13,23.9,2.0,4.5,.448,0.0,0.0,,2.0,4.5,.448,.448,1.3,1.9,.680,2.8,3.4,6.2,0.4,0.7,0.5,0.7,2.7,5.3
2005-06,36,DET,NBA,C,8,0,4.5,0.0,0.8,.000,0.0,0.0,,0.0,0.8,.000,.000,0.3,0.5,.500,0.1,1.0,1.1,0.1,0.0,0.0,0.4,1.4,0.3
2006-07,37,DET,NBA,C,8,0,6.4,0.4,1.0,.375,0.0,0.0,,0.4,1.0,.375,.375,0.3,0.5,.500,0.6,0.9,1.5,0.1,0.3,0.3,0.3,1.8,1.0
