Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,21,BOS,NBA,SG,3,0,15,4.8,9.6,.500,0.0,2.4,.000,4.8,7.2,.667,2.4,12.0,.200,0.0,7.2,7.2,2.4,0.0,0.0,4.8,2.4,12.0
2014-15,22,LAL,NBA,SG,2,1,74,4.4,14.6,.300,1.0,4.9,.200,3.4,9.7,.350,1.0,2.4,.400,1.0,3.4,4.4,3.9,1.5,0.0,2.9,1.9,10.7
