Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,106,2727,352,820,52,188,226,321,109,371,212,109,15,208,184,982,.429,.277,.704,25.7,9.3,3.5,2.0
