Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,22,MIA,NBA,PG,13,510,64%,36%,,,,0.0,-0.1,17,19,18,15,,13,0,165,28,5,11
2004-05,23,MIA,NBA,SG,14,571,,98%,2%,,,7.4,14.2,26,23,13,19,,9,0,212,57,10,11
2005-06,24,MIA,NBA,SG,23,959,,93%,7%,,,7.3,22.2,31,28,31,25,,18,0,317,97,18,19
2006-07,25,MIA,NBA,SG,4,162,30%,70%,,,,-13.1,-7.7,11,7,5,2,,5,0,58,17,5,3
2008-09,27,MIA,NBA,SG,7,285,28%,72%,,,,3.2,13.5,15,5,5,8,,3,0,84,25,4,8
2009-10,28,MIA,NBA,SG,5,210,9%,91%,,,,-9.3,-6.4,14,7,5,5,,3,0,75,22,7,2
2010-11,29,MIA,NBA,SG,21,828,10%,88%,2%,,,2.4,-3.2,28,24,12,22,1,7,0,212,85,15,26
2011-12,30,MIA,NBA,SG,23,907,15%,84%,1%,,,10.2,11.4,45,12,11,31,1,3,0,232,78,20,22
2012-13,31,MIA,NBA,SG,22,782,7%,93%,,,,3.0,-14.5,29,20,9,21,1,3,0,243,32,7,18
2013-14,32,MIA,NBA,SG,20,693,9%,87%,4%,,,0.5,-7.6,27,20,7,21,1,6,0,188,45,6,9
2015-16,34,MIA,NBA,SG,14,473,34%,65%,1%,,,2.5,-2.3,6,28,4,13,1,2,0,136,27,4,9
