Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,22,MIA,NBA,PG,13,13,39.2,6.6,14.5,.455,0.2,0.6,.375,6.4,13.9,.459,.463,4.5,5.8,.787,1.2,2.8,4.0,5.6,1.3,0.3,4.2,3.5,18.0
2004-05,23,MIA,NBA,SG,14,14,40.8,9.7,20.1,.484,0.1,0.7,.100,9.6,19.4,.498,.486,7.9,9.9,.799,1.6,4.1,5.7,6.6,1.6,1.1,4.4,3.1,27.4
2005-06,24,MIA,NBA,SG,23,23,41.7,9.5,19.2,.497,0.6,1.6,.378,8.9,17.6,.507,.512,8.8,10.9,.808,1.2,4.7,5.9,5.7,2.2,1.1,3.9,3.1,28.4
2006-07,25,MIA,NBA,SG,4,4,40.5,9.0,21.0,.429,0.0,1.3,.000,9.0,19.8,.456,.429,5.5,8.0,.688,1.8,3.0,4.8,6.3,1.3,0.5,5.8,3.3,23.5
2008-09,27,MIA,NBA,SG,7,7,40.7,9.7,22.1,.439,2.6,7.1,.360,7.1,15.0,.476,.497,7.1,8.3,.862,0.6,4.4,5.0,5.3,0.9,1.6,3.6,2.9,29.1
2009-10,28,MIA,NBA,SG,5,5,42.0,12.4,22.0,.564,3.0,7.4,.405,9.4,14.6,.644,.632,5.4,8.0,.675,1.2,4.4,5.6,6.8,1.6,1.6,5.2,3.2,33.2
2010-11,29,MIA,NBA,SG,21,21,39.4,8.6,17.8,.485,0.7,2.5,.269,8.0,15.3,.520,.504,6.6,8.5,.777,2.0,5.1,7.1,4.4,1.6,1.3,3.0,2.5,24.5
2011-12,30,MIA,NBA,SG,23,23,39.4,8.6,18.5,.462,0.4,1.5,.294,8.1,17.0,.477,.474,5.3,7.2,.729,1.4,3.8,5.2,4.3,1.7,1.3,3.0,2.8,22.8
2012-13,31,MIA,NBA,SG,22,22,35.5,6.5,14.3,.457,0.0,0.2,.250,6.5,14.1,.460,.459,2.7,3.6,.750,1.7,2.9,4.6,4.8,1.7,1.0,2.6,2.0,15.9
2013-14,32,MIA,NBA,SG,20,20,34.7,7.0,13.9,.500,0.5,1.2,.375,6.5,12.7,.512,.516,3.5,4.5,.767,0.8,3.1,3.9,3.9,1.5,0.3,2.7,2.8,17.8
2015-16,34,MIA,NBA,SG,14,14,33.8,8.5,18.1,.469,0.9,1.6,.522,7.6,16.5,.463,.492,3.6,4.6,.781,0.9,4.8,5.6,4.3,0.8,0.9,2.7,1.6,21.4
