Points
2004-05 NBA 1854 (9th)
2005-06 NBA 2040 (8th)
2008-09 NBA 2386 (1st)
2009-10 NBA 2045 (3rd)
2010-11 NBA 1941 (7th)
Active 21090 (6th)
Career NBA 21090 (34th)
Career 21090 (39th)
