Assist Pct
2005-06 NBA 33.0 (9th)
2006-07 NBA 40.5 (6th)
2007-08 NBA 37.5 (6th)
2008-09 NBA 40.3 (5th)
2009-10 NBA 36.4 (8th)
Career NBA 31.1 (43rd)
Career 31.1 (43rd)
