Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,900,31923,13%,83%,4%,,,+4.7,+6.0,1412,1027,541,896,6,314,6,11707,3069,780,824
13 seasons,,MIA,NBA,,855,30560,13%,83%,4%,,,+5.0,+6.5,1400,953,526,852,6,305,4,11314,2960,756,783
1 season,,CHI,NBA,,45,1363,10%,84%,5%,,,-1.3,-3.3,12,74,15,44,0,9,2,393,109,24,41
