Usage Pct
2004-05 NBA 30.9 (6th)
2005-06 NBA 32.5 (5th)
2006-07 NBA 34.7 (2nd)
2007-08 NBA 33.1 (2nd)
2008-09 NBA 36.2 (1st)
2009-10 NBA 34.9 (1st)
2010-11 NBA 31.6 (4th)
2011-12 NBA 31.3 (6th)
2012-13 NBA 29.5 (7th)
2014-15 NBA 34.7 (2nd)
2015-16 NBA 31.6 (5th)
Active 31.9 (2nd)
Career NBA 31.9 (3rd)
Career 31.9 (3rd)
