Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,20,MARQUETTE,32,935,223,458,18,52,107,155,,211,110,79,36,96,80,571,.487,.346,.690,29.2,17.8,6.6,3.4
2002-03,21,MARQUETTE,33,1058,251,501,14,44,194,249,,209,145,71,43,107,76,710,.501,.318,.779,32.1,21.5,6.3,4.4
