Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,22,MIA,NBA,PG,61,2126,55%,45%,,,,+2.2,+3.4,80,75,41,58,,29,,647,133,34,82
2004-05,23,MIA,NBA,SG,77,2974,11%,88%,1%,,,+6.8,-1.9,142,104,75,80,,47,,1197,303,82,84
2005-06,24,MIA,NBA,SG,75,2892,2%,87%,12%,,,+8.3,+15.2,111,75,82,83,,45,,1167,336,88,86
2006-07,25,MIA,NBA,SG,51,1931,26%,72%,1%,,,+2.5,+6.4,115,62,39,41,,22,,882,230,58,39
2007-08,26,MIA,NBA,SG,51,1954,22%,78%,1%,,,-6.9,+5.3,120,71,33,60,,16,,782,209,49,41
2008-09,27,MIA,NBA,SG,79,3048,9%,90%,1%,,,+3.2,+14.2,133,100,39,80,,17,,1341,346,87,65
2009-10,28,MIA,NBA,SG,77,2792,7%,93%,,,,+6.7,+13.5,134,75,43,72,,28,,1148,320,81,66
2010-11,29,MIA,NBA,SG,76,2823,7%,90%,2%,,,+10.8,+7.8,99,78,60,79,,40,,794,314,95,97
2011-12,30,MIA,NBA,SG,49,1625,7%,92%,1%,,,+10.8,+8.5,53,50,26,58,,16,,497,137,42,50
2012-13,31,MIA,NBA,SG,69,2391,13%,87%,,,,+12.8,+9.4,109,65,20,68,,11,2,804,200,48,54
2013-14,32,MIA,NBA,SG,54,1775,5%,90%,4%,,,+4.3,-1.8,94,44,22,59,2,9,0,577,132,34,33
2014-15,33,MIA,NBA,SG,62,1971,,79%,20%,,,-1.7,+2.0,122,60,25,54,3,14,0,689,137,31,43
2015-16,34,MIA,NBA,SG,74,2258,16%,81%,3%,,,-0.1,-5.0,88,94,21,60,1,11,2,789,163,27,43
2016-17,35,CHI,NBA,SG,45,1363,10%,84%,5%,,,-1.3,-3.3,12,74,15,44,0,9,2,393,109,24,41
