Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,23,ORL,NBA,SF,73,1787,,31%,68%,2%,,-9.8,-3.5,41,21,13,58,,8,,210,42,9,32
2004-05,24,CHA,NBA,SG,74,1791,7%,89%,4%,,,-6.5,-0.2,63,32,27,58,,13,,282,84,23,57
2005-06,25,TOT,NBA,SG-SF,72,1912,,46%,54%,,,-5.3,-3.0,47,23,20,0,,0,,274,0,18,45
2005-06,25,CHA,NBA,SG,39,848,,91%,9%,,,-8.5,-5.2,22,9,10,27,,6,,97,42,9,23
2005-06,25,HOU,NBA,SF,33,1064,,10%,90%,1%,,-2.5,-1.4,25,14,10,33,,5,,177,35,9,22
2006-07,26,ORL,NBA,SG,59,990,,64%,35%,,,+3.1,+2.7,24,6,16,41,,5,,124,23,2,13
2007-08,27,ORL,NBA,SG,82,2198,,93%,7%,,,+7.2,+3.0,32,11,10,83,,3,,241,43,12,28
2008-09,28,TOT,NBA,SG,65,1272,,59%,40%,1%,,+3.5,+0.3,22,11,8,0,,0,,154,0,0,16
2008-09,28,ORL,NBA,SG,36,787,,76%,24%,,,+7.7,-0.2,10,4,5,21,,3,,76,10,0,10
2008-09,28,MIL,NBA,SG,29,485,,31%,67%,3%,,-3.2,-2.2,12,7,3,20,,1,,78,13,0,6
2009-10,29,SAS,NBA,SF,79,1559,3%,42%,54%,1%,,+2.8,-4.8,28,10,15,68,,7,,212,18,2,27
2010-11,30,CHI,NBA,SG,82,1461,,100%,,,,+6.2,-3.1,26,8,7,48,,4,,220,13,0,10
2011-12,31,NJN,NBA,SF,5,94,,8%,90%,1%,,-22.2,-16.0,2,1,0,7,,0,,6,4,3,0
2012-13,32,BRK,NBA,SG,74,1408,,74%,26%,,,+0.2,-2.7,36,7,6,50,,3,1,171,7,5,1
2013-14,33,BOS,NBA,SG,6,55,,50%,50%,,,-4.7,+0.4,0,0,1,0,0,1,0,7,0,0,1
