Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,935,19948,,,,1%,99%,-0.2,+1.5,331,409,543,1002,22,317,7,2644,1170,207,601
8 seasons,,ATL,NBA,,556,12002,,,,,100%,-1.6,-0.8,174,227,379,699,0,211,1,1297,804,141,391
3 seasons,,MIL,NBA,,200,4452,,,,3%,97%,+0.4,+6.4,112,90,92,175,13,59,3,819,182,39,119
1 season,,DAL,NBA,,76,2004,,,,,100%,+0.3,+0.9,30,45,44,45,7,28,3,301,108,13,48
1 season,,ORL,NBA,,59,664,,,1%,8%,91%,-4.8,+3.7,11,17,6,36,0,3,0,28,35,8,25
1 season,,GSW,NBA,,44,826,,,,,100%,+18.1,+7.5,4,30,22,47,2,16,0,199,41,6,18
