Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,19,ORL,NBA,C,59,2,664,5.4,13.9,.389,0.0,0.0,,5.4,13.9,.389,4.6,7.2,.644,5.5,8.4,13.8,1.0,1.7,1.0,2.7,6.9,15.4,,96,108
2004-05,20,MIL,NBA,C,74,4,1397,6.1,13.4,.452,0.0,0.0,.000,6.1,13.4,.453,5.2,7.0,.746,5.0,9.3,14.3,2.3,1.7,1.3,2.6,6.3,17.3,,109,107
2005-06,21,ATL,NBA,C,78,78,2452,6.6,14.7,.451,0.0,0.0,.000,6.6,14.7,.452,6.4,8.7,.735,5.7,7.6,13.3,2.8,1.9,0.8,3.9,6.2,19.7,,106,110
2006-07,22,ATL,NBA,C,72,47,2026,7.7,16.2,.474,0.0,0.0,.000,7.7,16.1,.475,7.7,9.8,.786,5.2,7.9,13.2,2.8,2.0,0.9,4.3,7.0,23.0,,108,106
2007-08,23,ATL,NBA,C,62,5,944,6.0,13.7,.437,0.0,0.2,.000,6.0,13.5,.442,6.0,8.5,.706,5.0,8.9,13.8,2.0,1.3,0.7,3.9,7.8,18.0,,101,108
2008-09,24,ATL,NBA,C,77,26,1473,5.8,11.6,.497,0.0,0.1,.000,5.8,11.5,.502,5.9,8.4,.709,6.3,9.6,15.9,2.1,1.3,0.9,3.3,7.6,17.5,,113,106
2009-10,25,ATL,NBA,C,78,1,1089,5.9,12.0,.488,0.0,0.2,.000,5.9,11.8,.496,4.5,7.0,.650,5.7,8.6,14.3,2.1,1.8,1.5,2.8,9.1,16.3,,110,104
2010-11,26,ATL,NBA,C,79,7,1244,4.6,10.0,.461,0.0,0.0,,4.6,10.0,.461,5.8,7.7,.754,5.1,9.2,14.4,2.5,1.5,1.0,3.0,7.9,15.1,,111,105
2011-12,27,ATL,NBA,C,58,44,1640,5.5,11.0,.499,0.0,0.0,,5.5,11.0,.499,3.8,5.1,.741,5.0,9.8,14.8,2.6,1.8,0.9,2.6,5.6,14.8,,111,99
2012-13,28,ATL,NBA,C,52,15,1134,5.2,11.0,.473,0.0,0.1,.000,5.2,10.9,.479,3.6,4.7,.757,6.0,9.3,15.4,3.6,1.6,0.5,3.2,5.8,14.0,,108,104
2013-14,29,MIL,NBA,C,53,43,1325,5.9,13.8,.427,0.0,0.0,.000,5.9,13.7,.428,4.3,5.1,.846,5.6,7.6,13.1,5.4,1.8,0.6,3.6,4.9,16.1,,105,111
2014-15,30,MIL,NBA,C,73,45,1730,7.1,15.6,.454,0.0,0.1,.000,7.1,15.5,.456,3.7,4.7,.788,5.8,8.9,14.7,5.2,2.4,0.6,3.9,5.0,17.9,,103,100
2015-16,31,DAL,NBA,C,76,69,2004,5.6,11.9,.466,0.0,0.1,.000,5.6,11.9,.469,5.4,7.0,.768,6.3,11.9,18.2,3.3,1.6,0.6,3.0,4.6,16.5,,113,104
2016-17,32,GSW,NBA,C,44,44,826,5.5,10.5,.527,0.0,0.0,,5.5,10.5,.527,3.9,5.1,.773,5.4,9.9,15.3,5.1,2.4,1.0,3.2,6.0,15.0,,119,101
