Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,14,278,,19%,65%,16%,,-4.8,-2.6,7,4,5,8,0,2,0,33,15,5,14
2 seasons,,POR,NBA,,10,220,,13%,67%,20%,,+0.3,+2.1,6,3,4,4,0,2,0,27,13,3,11
1 season,,DEN,NBA,,4,58,,45%,55%,,,-24.2,-20.3,1,1,1,4,0,0,0,6,2,2,3
