Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,23,LAL,NBA,SF,24,144,14.3,.503,.118,.608,14.1,10.3,12.2,2.2,1.8,1.5,15.7,24.0,,0.1,0.1,0.2,.070,,-2.1,-3.7,-5.8,-0.1
1999-00,24,SEA,NBA,SF,81,2097,18.8,.587,.041,.486,11.3,11.4,11.3,9.7,2.3,1.3,15.2,19.9,,4.6,2.1,6.7,.153,,1.4,0.4,1.9,2.1
2000-01,25,SEA,NBA,SF,76,2059,19.3,.544,.048,.482,10.3,11.0,10.7,13.4,2.6,1.6,14.6,23.3,,3.8,1.7,5.5,.128,,1.9,0.3,2.2,2.2
2001-02,26,POR,NBA,SF,75,1765,18.8,.567,.058,.443,10.2,9.6,9.9,10.5,2.4,1.6,13.4,22.1,,3.7,1.9,5.6,.151,,1.7,0.2,1.9,1.7
2002-03,27,POR,NBA,SF,78,1655,14.5,.530,.039,.426,8.8,10.5,9.6,10.2,2.4,1.3,16.0,20.4,,1.4,1.8,3.2,.093,,-0.6,0.5,-0.1,0.8
2003-04,28,POR,NBA,SF,73,1651,14.6,.530,.030,.481,9.4,9.9,9.6,13.9,2.8,1.0,18.0,16.7,,1.7,1.3,3.0,.087,,0.1,0.8,0.9,1.2
2004-05,29,POR,NBA,SF,70,1957,15.8,.558,.042,.469,7.7,8.3,8.1,12.4,2.9,0.8,16.5,20.4,,1.8,1.6,3.4,.083,,0.4,0.3,0.6,1.3
2005-06,30,TOT,NBA,SF-SG,71,1792,16.4,.547,.020,.532,7.8,8.4,8.1,12.7,2.3,0.9,16.1,24.1,,1.1,1.0,2.1,.055,,-0.1,-0.9,-1.0,0.4
2005-06,30,POR,NBA,SF,45,1056,17.0,.537,.018,.596,8.2,9.4,8.8,10.7,2.2,0.9,14.6,25.1,,0.7,0.3,1.0,.044,,-0.2,-1.6,-1.8,0.0
2005-06,30,DEN,NBA,SG,26,736,15.4,.563,.023,.438,7.2,7.1,7.1,15.6,2.4,0.9,18.2,22.7,,0.4,0.7,1.1,.071,,0.0,0.1,0.1,0.4
2006-07,31,MIL,NBA,SF,81,2508,18.5,.578,.022,.434,8.8,11.9,10.3,15.5,2.3,0.8,16.2,22.2,,4.1,1.3,5.4,.103,,1.6,-0.1,1.5,2.2
2007-08,32,LAC,NBA,SF,20,327,10.9,.486,.023,.500,8.4,14.2,11.3,8.8,3.3,1.6,20.5,18.6,,-0.4,0.4,0.1,.010,,-4.3,1.8,-2.6,0.0
