Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Career,,,NBA,,649,15955,17.1,.556,.038,.470,9.3,10.3,9.8,12.3,2.5,1.2,15.7,21.2,,21.9,13.1,35.1,.106,,0.8,0.2,0.9,11.8
5 seasons,,POR,NBA,,341,8084,16.1,.547,.040,.475,8.9,9.5,9.2,11.6,2.6,1.1,15.6,20.6,,9.2,6.9,16.1,.096,,0.3,0.2,0.5,5.1
2 seasons,,SEA,NBA,,157,4156,19.1,.564,.045,.484,10.8,11.2,11.0,11.5,2.5,1.5,14.9,21.6,,8.4,3.8,12.2,.141,,1.7,0.4,2.1,4.3
1 season,,MIL,NBA,,81,2508,18.5,.578,.022,.434,8.8,11.9,10.3,15.5,2.3,0.8,16.2,22.2,,4.1,1.3,5.4,.103,,1.6,-0.1,1.5,2.2
1 season,,DEN,NBA,,26,736,15.4,.563,.023,.438,7.2,7.1,7.1,15.6,2.4,0.9,18.2,22.7,,0.4,0.7,1.1,.071,,0.0,0.1,0.1,0.4
1 season,,LAL,NBA,,24,144,14.3,.503,.118,.608,14.1,10.3,12.2,2.2,1.8,1.5,15.7,24.0,,0.1,0.1,0.2,.070,,-2.1,-3.7,-5.8,-0.1
1 season,,LAC,NBA,,20,327,10.9,.486,.023,.500,8.4,14.2,11.3,8.8,3.3,1.6,20.5,18.6,,-0.4,0.4,0.1,.010,,-4.3,1.8,-2.6,0.0
