Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
Career,,,63,1552,252,430,0,2,120,200,,297,24,11,128,101,141,624,.586,.000,.600,24.6,9.9,4.7,0.4
