Player,Sim,1,2,3,4,5
Shelvin Mack,,2.3,1.3,1.3,0.7,0.5
Wes Matthews,90.1,2.6,1.6,1.3,0.7,0.4
Elston Turner,87.9,2.3,1.4,1.3,0.3,0.1
Joe Hassett,85.3,2.0,1.6,1.4,0.9,0.5
Shaun Livingston,85.0,2.4,1.3,1.2,0.4,0.1
Mike Barr,84.8,2.7,1.7,1.4,0.7,0.4
Alonzo Gee,81.5,2.4,1.9,1.0,0.9,0.4
Mike Davis,81.3,2.2,1.2,0.9,0.6,
Todd Lichti,81.2,1.8,1.3,1.2,1.0,0.2
Mike Holton,80.7,2.3,1.3,0.8,0.3,0.2
Marcus Banks,80.2,2.3,1.9,0.8,0.7,0.4
