Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,23,BOS,NBA,SF,82,3120,1%,29%,70%,,,-1.8,+2.9,92,92,78,107,,38,,588,292,69,89
2001-02,24,BOS,NBA,SG,82,3302,,74%,26%,,,+4.4,+12.4,104,86,51,109,,33,,609,259,67,111
2002-03,25,BOS,NBA,SG,79,3096,,93%,7%,,,+1.9,+10.7,114,113,61,88,,43,,856,304,92,106
2003-04,26,BOS,NBA,SG,80,3099,,49%,48%,3%,,-1.3,+0.6,131,103,69,100,,40,,973,226,52,85
2004-05,27,BOS,NBA,SF,82,2960,,1%,90%,8%,1%,+2.9,+7.9,108,64,58,132,,34,,782,227,47,71
2005-06,28,BOS,NBA,SF,79,3084,,36%,60%,4%,,-1.0,+2.8,118,90,65,105,,32,,846,332,71,88
2006-07,29,BOS,NBA,SG,47,1740,,50%,47%,3%,,-0.4,+6.4,63,47,42,63,,23,,426,143,26,53
2007-08,30,BOS,NBA,SF,80,2874,,7%,92%,2%,,+14.2,+9.8,102,67,52,105,,24,,809,204,55,92
2008-09,31,BOS,NBA,SF,81,3035,,1%,95%,4%,,+8.9,+2.2,110,61,57,104,,37,,667,222,51,96
2009-10,32,BOS,NBA,SF,71,2411,,2%,95%,2%,,+4.9,+2.3,59,52,55,101,,30,,471,187,47,69
2010-11,33,BOS,NBA,SF,80,2774,,3%,94%,3%,,+11.2,+17.6,86,50,35,127,,17,,567,181,52,62
2011-12,34,BOS,NBA,SF,61,2075,,3%,87%,10%,,+4.6,+5.0,79,57,37,75,,20,,588,132,41,71
2012-13,35,BOS,NBA,SF,77,2575,,10%,86%,4%,,+2.0,+7.2,98,61,55,111,,21,7,810,158,33,80
2013-14,36,BRK,NBA,SF,75,2098,,1%,94%,5%,,+1.8,+5.5,73,38,42,95,4,18,0,421,125,23,43
2014-15,37,WAS,NBA,SF,73,1914,,,91%,9%,,+3.7,+5.6,48,19,25,81,9,11,7,309,86,14,32
2015-16,38,LAC,NBA,SF,68,1231,,,59%,40%,,+0.8,-5.1,25,21,12,64,9,7,12,167,28,3,17
2016-17,39,LAC,NBA,SF,12,148,,,50%,50%,,-0.5,-4.2,1,4,3,16,0,1,0,5,4,0,2
