Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
2001-02,24,BOS,NBA,SG,16,672,21.1,.529,.343,.518,4.6,18.1,11.4,19.6,2.1,2.5,14.1,30.1,,1.0,1.3,2.3,.161,,3.6,1.4,5.1,1.2
2002-03,25,BOS,NBA,SG,10,445,23.0,.554,.233,.606,2.9,20.1,11.6,30.0,2.5,1.4,15.3,30.7,,0.9,0.8,1.7,.179,,3.8,2.6,6.4,0.9
2003-04,26,BOS,NBA,SG,4,162,11.7,.463,.224,.408,4.4,19.5,12.3,14.1,1.6,1.8,21.8,33.3,,-0.4,0.0,-0.4,-0.116,,-7.9,1.7,-6.2,-0.2
2004-05,27,BOS,NBA,SF,7,277,27.5,.651,.290,.731,3.1,20.9,12.0,22.9,2.6,3.3,13.4,25.1,,1.1,0.6,1.7,.301,,7.9,2.6,10.5,0.9
2007-08,30,BOS,NBA,SF,26,990,17.4,.570,.322,.478,2.7,13.5,8.2,22.5,1.6,0.7,15.5,25.8,,1.6,1.3,3.0,.145,,3.4,0.4,3.9,1.5
2008-09,31,BOS,NBA,SF,14,556,16.1,.554,.258,.457,0.8,16.8,8.7,13.6,1.4,0.8,11.1,24.8,,0.7,0.6,1.3,.112,,0.3,0.3,0.6,0.4
2009-10,32,BOS,NBA,SF,24,930,15.8,.566,.304,.423,2.7,15.7,9.4,15.9,1.4,1.3,13.8,23.7,,0.9,1.6,2.5,.131,,2.3,1.6,3.9,1.4
2010-11,33,BOS,NBA,SF,9,343,17.6,.574,.318,.230,1.9,13.6,8.0,13.5,1.9,1.0,12.8,26.1,,0.5,0.4,0.9,.128,,2.3,0.5,2.8,0.4
2011-12,34,BOS,NBA,SF,20,778,16.1,.516,.280,.395,2.2,15.8,9.2,14.8,2.1,1.9,13.3,26.5,,0.3,1.3,1.7,.102,,0.9,2.0,2.9,1.0
2012-13,35,BOS,NBA,SF,6,255,10.6,.484,.387,.274,2.1,13.0,8.0,29.1,1.1,1.0,21.2,30.1,,-0.6,0.4,-0.2,-0.030,,-1.4,0.5,-0.9,0.1
2013-14,36,BRK,NBA,SF,12,368,15.1,.573,.411,.248,1.3,18.0,9.3,11.6,2.1,1.0,12.3,21.7,,0.4,0.3,0.7,.089,,0.1,2.1,2.2,0.4
2014-15,37,WAS,NBA,SF,10,298,16.3,.677,.636,.202,0.0,14.8,7.6,5.0,1.0,1.9,8.5,17.5,,0.8,0.4,1.2,.190,,4.0,0.1,4.1,0.5
2015-16,38,LAC,NBA,SF,5,54,-3.4,.218,.417,.333,0.0,10.9,5.5,2.5,1.9,0.0,12.7,13.0,,-0.2,0.1,-0.2,-0.141,,-8.4,0.5,-7.9,-0.1
