Usage Pct
2000-01 NBA 30.6 (8th)
2001-02 NBA 29.3 (9th)
2002-03 NBA 33.2 (2nd)
2003-04 NBA 30.5 (4th)
2005-06 NBA 31.2 (8th)
2006-07 NBA 30.7 (10th)
Career NBA 26.9 (31st)
Career 26.9 (37th)
