Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
1998-99,21,BOS,NBA,SF,48,1632,19.2,.540,.315,.301,7.8,13.6,10.6,12.3,2.6,2.2,13.4,23.1,,2.9,2.0,4.9,.144,,3.0,0.7,3.7,2.3
1999-00,22,BOS,NBA,SF,73,2583,19.8,.550,.255,.409,3.5,14.6,8.7,14.6,3.0,1.8,12.1,24.8,,5.2,3.0,8.2,.152,,2.8,0.6,3.4,3.5
2000-01,23,BOS,NBA,SF,82,3120,22.3,.563,.254,.488,3.4,16.7,9.8,16.9,2.3,1.7,12.5,30.6,,6.9,3.5,10.4,.160,,3.7,-0.5,3.2,4.1
2001-02,24,BOS,NBA,SG,82,3302,22.3,.570,.325,.402,2.6,16.5,9.4,15.7,2.4,2.0,11.4,29.3,,7.3,5.6,12.9,.187,,3.9,1.0,4.9,5.7
2002-03,25,BOS,NBA,SG,79,3096,22.7,.532,.246,.473,3.8,17.7,10.6,24.2,2.4,1.6,13.0,33.2,,5.3,4.8,10.1,.157,,3.3,0.9,4.2,4.9
2003-04,26,BOS,NBA,SG,80,3099,19.4,.517,.257,.422,2.6,16.4,9.6,25.1,2.2,1.3,14.6,30.5,,3.7,3.4,7.1,.109,,1.8,0.2,2.1,3.2
2004-05,27,BOS,NBA,SF,82,2960,21.8,.583,.239,.546,3.1,17.8,10.6,20.3,2.3,1.0,13.2,26.6,,7.7,3.6,11.2,.182,,3.9,0.4,4.3,4.7
2005-06,28,BOS,NBA,SF,79,3084,23.6,.582,.215,.555,3.1,17.5,10.5,23.4,1.8,0.8,13.0,31.2,,8.3,3.2,11.5,.178,,4.7,-0.3,4.3,4.9
2006-07,29,BOS,NBA,SG,47,1740,21.7,.571,.324,.473,2.6,16.8,9.5,22.1,1.4,0.6,12.9,30.7,,3.8,1.6,5.4,.148,,4.6,-1.1,3.4,2.4
2007-08,30,BOS,NBA,SF,80,2874,19.6,.599,.332,.442,2.3,14.0,8.5,21.8,1.9,1.0,14.4,24.8,,6.7,5.7,12.4,.207,,3.3,1.5,4.7,4.9
2008-09,31,BOS,NBA,SF,81,3035,17.7,.582,.257,.468,2.4,15.4,9.2,16.3,1.4,0.7,13.8,25.4,,5.5,4.8,10.3,.164,,1.7,0.7,2.5,3.4
2009-10,32,BOS,NBA,SF,71,2411,18.2,.613,.303,.499,2.0,13.4,7.9,15.1,1.8,1.0,13.6,23.8,,5.0,3.3,8.3,.165,,2.3,0.3,2.7,2.9
2010-11,33,BOS,NBA,SF,80,2774,19.7,.620,.291,.440,1.6,16.6,9.5,16.1,1.5,1.4,12.3,24.0,,6.5,5.1,11.6,.201,,3.1,1.6,4.7,4.7
2011-12,34,BOS,NBA,SF,61,2075,19.6,.567,.307,.387,2.2,15.2,9.0,24.3,1.8,1.0,14.2,28.1,,3.3,3.7,7.0,.161,,3.3,1.1,4.4,3.4
2012-13,35,BOS,NBA,SF,77,2575,19.1,.559,.350,.387,2.1,19.7,11.2,25.1,1.7,0.9,14.3,27.4,,3.5,3.7,7.2,.135,,2.7,0.7,3.4,3.4
2013-14,36,BRK,NBA,SF,75,2098,16.8,.595,.421,.435,1.5,18.3,9.9,14.5,2.2,1.2,15.3,22.4,,2.9,2.3,5.2,.119,,1.3,0.2,1.5,1.8
2014-15,37,WAS,NBA,SF,73,1914,15.2,.580,.462,.320,2.7,14.3,8.7,11.9,1.2,1.0,10.9,19.9,,3.2,2.3,5.5,.138,,1.7,-0.2,1.5,1.7
2015-16,38,LAC,NBA,SF,68,1231,8.2,.489,.610,.166,1.1,15.2,8.2,8.5,1.3,1.1,12.0,17.8,,-0.6,1.4,0.9,.033,,-2.5,-0.3,-2.8,-0.3
2016-17,39,LAC,NBA,SF,12,148,4.2,.518,.667,.256,0.0,13.2,6.8,1.9,1.0,1.6,15.6,15.4,,-0.1,0.1,0.0,.001,,-3.9,-1.4,-5.4,-0.1
