Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001-02,24,BOS,NBA,SG,16,16,672,6.5,16.2,.403,1.6,5.6,.288,4.9,10.7,.462,6.4,8.4,.764,1.4,5.9,7.3,3.5,1.4,1.1,3.3,2.8,21.1
2002-03,25,BOS,NBA,SG,10,10,445,6.2,15.6,.399,1.3,3.6,.356,4.9,12.0,.412,8.2,9.5,.863,0.9,6.4,7.3,5.4,1.7,0.6,3.6,3.1,21.9
2003-04,26,BOS,NBA,SG,4,4,162,5.8,16.9,.342,1.1,3.8,.294,4.7,13.1,.356,5.8,6.9,.839,1.3,6.4,7.8,2.2,1.1,0.9,5.6,2.7,18.4
2004-05,27,BOS,NBA,SF,7,7,277,6.1,12.1,.505,0.9,3.5,.259,5.2,8.6,.606,7.7,8.8,.868,0.9,6.1,7.0,4.2,1.7,1.3,2.5,2.3,20.8
2007-08,30,BOS,NBA,SF,26,26,990,5.9,13.5,.441,1.6,4.3,.361,4.4,9.1,.478,5.2,6.4,.802,0.8,3.9,4.7,4.3,1.0,0.3,3.0,3.3,18.6
2008-09,31,BOS,NBA,SF,14,14,556,6.2,14.3,.430,1.2,3.7,.333,4.9,10.6,.463,5.5,6.5,.842,0.3,5.0,5.2,2.8,1.0,0.3,2.1,2.8,19.0
2009-10,32,BOS,NBA,SF,24,24,930,5.7,13.0,.438,1.5,3.9,.392,4.1,9.1,.457,4.5,5.5,.824,0.8,4.8,5.5,3.2,0.9,0.5,2.5,3.1,17.5
2010-11,33,BOS,NBA,SF,9,9,343,7.1,15.5,.459,2.2,4.9,.447,4.9,10.6,.465,3.1,3.6,.882,0.5,4.2,4.7,2.6,1.3,0.4,2.5,3.1,19.6
2011-12,34,BOS,NBA,SF,20,20,778,5.6,14.4,.386,1.2,4.0,.310,4.3,10.4,.415,5.1,5.7,.894,0.6,5.0,5.6,2.9,1.4,0.8,2.6,3.1,17.4
2012-13,35,BOS,NBA,SF,6,6,255,5.5,15.0,.368,1.6,5.8,.268,4.0,9.2,.431,3.7,4.1,.897,0.6,4.2,4.8,4.5,0.7,0.4,4.5,3.0,16.2
2013-14,36,BRK,NBA,SF,12,12,368,5.9,12.6,.465,1.9,5.2,.358,4.0,7.4,.539,2.4,3.1,.781,0.4,4.9,5.3,2.3,1.4,0.4,2.0,4.3,16.0
2014-15,37,WAS,NBA,SF,10,10,298,5.8,12.0,.485,4.0,7.6,.524,1.8,4.3,.417,2.1,2.4,.850,0.0,5.1,5.1,1.1,0.7,0.8,1.2,4.0,17.6
2015-16,38,LAC,NBA,SF,5,1,54,1.3,8.0,.167,0.7,3.3,.200,0.7,4.7,.143,0.7,2.7,.250,0.0,4.0,4.0,0.7,1.3,0.0,1.3,4.0,4.0
