Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,24,IND,NBA,SF,13,0,214,19,46,.413,10,25,.400,9,21,.429,.522,4,9,.444,5,22,27,10,7,7,4,18,52
2005-06,25,PHO,NBA,SF,20,6,353,28,82,.341,8,26,.308,20,56,.357,.390,22,26,.846,16,56,72,5,5,18,9,25,86
2006-07,26,PHO,NBA,SF,11,6,171,19,36,.528,8,18,.444,11,18,.611,.639,9,11,.818,3,12,15,3,2,2,4,11,55
2008-09,28,MIA,NBA,SF,7,7,235,17,32,.531,11,22,.500,6,10,.600,.703,22,24,.917,2,14,16,5,3,1,4,19,67
2009-10,29,MIA,NBA,SF,1,0,9,0,1,.000,0,1,.000,0,0,,.000,2,2,1.000,0,0,0,0,0,0,1,1,2
2010-11,30,MIA,NBA,SF,12,0,272,24,51,.471,17,37,.459,7,14,.500,.637,13,13,1.000,3,27,30,2,6,2,4,24,78
2011-12,31,MIA,NBA,SG,20,0,173,16,43,.372,9,30,.300,7,13,.538,.477,10,10,1.000,5,15,20,2,3,1,4,12,51
2012-13,32,MIA,NBA,SF,9,0,33,3,7,.429,3,4,.750,0,3,.000,.643,0,0,,0,3,3,0,0,1,2,3,9
2013-14,33,MIA,NBA,SF,15,0,126,18,40,.450,15,32,.469,3,8,.375,.638,2,3,.667,3,8,11,5,3,2,0,17,53
2014-15,34,CLE,NBA,SF,20,0,311,26,75,.347,22,64,.344,4,11,.364,.493,13,14,.929,1,28,29,9,8,3,5,42,87
2015-16,35,CLE,NBA,SF,12,0,55,2,10,.200,1,7,.143,1,3,.333,.250,1,4,.250,1,3,4,3,0,0,1,3,6
