Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2004-05,24,IND,NBA,SF,13,0,214,5.0,12.1,.413,2.6,6.6,.400,2.4,5.5,.429,1.1,2.4,.444,1.3,5.8,7.1,2.6,1.8,1.8,1.1,4.7,13.7,,107,102
2005-06,25,PHO,NBA,SF,20,6,353,4.1,12.1,.341,1.2,3.8,.308,2.9,8.2,.357,3.2,3.8,.846,2.4,8.2,10.6,0.7,0.7,2.7,1.3,3.7,12.7,,97,111
2006-07,26,PHO,NBA,SF,11,6,171,5.7,10.7,.528,2.4,5.4,.444,3.3,5.4,.611,2.7,3.3,.818,0.9,3.6,4.5,0.9,0.6,0.6,1.2,3.3,16.4,,126,110
2008-09,28,MIA,NBA,SF,7,7,235,4.2,7.9,.531,2.7,5.4,.500,1.5,2.5,.600,5.4,5.9,.917,0.5,3.5,4.0,1.2,0.7,0.2,1.0,4.7,16.6,,152,111
2009-10,29,MIA,NBA,SF,1,0,9,0.0,5.9,.000,0.0,5.9,.000,0.0,0.0,,11.7,11.7,1.000,0.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,11.7,,75,113
2010-11,30,MIA,NBA,SF,12,0,272,4.9,10.4,.471,3.5,7.6,.459,1.4,2.9,.500,2.7,2.7,1.000,0.6,5.5,6.1,0.4,1.2,0.4,0.8,4.9,16.0,,134,107
2011-12,31,MIA,NBA,SG,20,0,173,5.0,13.6,.372,2.8,9.5,.300,2.2,4.1,.538,3.2,3.2,1.000,1.6,4.7,6.3,0.6,0.9,0.3,1.3,3.8,16.1,,111,106
2012-13,32,MIA,NBA,SF,9,0,33,5.0,11.7,.429,5.0,6.7,.750,0.0,5.0,.000,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,1.7,3.3,5.0,15.0,,93,108
2013-14,33,MIA,NBA,SF,15,0,126,8.0,17.7,.450,6.6,14.1,.469,1.3,3.5,.375,0.9,1.3,.667,1.3,3.5,4.9,2.2,1.3,0.9,0.0,7.5,23.4,,132,113
2014-15,34,CLE,NBA,SF,20,0,311,4.4,12.8,.347,3.7,10.9,.344,0.7,1.9,.364,2.2,2.4,.929,0.2,4.8,4.9,1.5,1.4,0.5,0.9,7.1,14.8,,113,106
2015-16,35,CLE,NBA,SF,12,0,55,1.9,9.6,.200,1.0,6.7,.143,1.0,2.9,.333,1.0,3.9,.250,1.0,2.9,3.9,2.9,0.0,0.0,1.0,2.9,5.8,,70,114
