Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2004-05,24,IND,NBA,SF,13,214,,,67%,33%,,4.9,12.0,2,1,1,6,,1,0,23,5,3,1
2005-06,25,PHO,NBA,SF,20,353,,,80%,3%,16%,1.0,-1.8,4,1,4,14,,3,0,13,10,1,2
2006-07,26,PHO,NBA,SF,11,171,,,3%,80%,17%,1.0,-6.9,1,2,1,5,,1,0,6,6,1,0
2008-09,28,MIA,NBA,SF,7,235,,2%,98%,,,0.1,-3.2,3,0,1,6,,1,0,11,7,2,1
2009-10,29,MIA,NBA,SF,1,9,,,98%,2%,,46.7,57.0,0,1,0,1,,0,0,0,0,0,0
2010-11,30,MIA,NBA,SF,12,272,,27%,72%,1%,,12.2,12.5,1,1,2,7,1,1,0,4,1,0,0
2011-12,31,MIA,NBA,SG,20,173,,8%,72%,19%,,-8.3,-19.4,4,0,0,7,0,0,0,4,2,0,1
2012-13,32,MIA,NBA,SF,9,33,,,100%,,,-27.3,-35.6,1,0,1,2,0,1,0,0,0,0,0
2013-14,33,MIA,NBA,SF,15,126,,6%,90%,4%,,15.2,14.5,0,0,0,7,1,0,0,14,1,0,1
2014-15,34,CLE,NBA,SF,20,311,,2%,64%,34%,,2.6,-4.9,0,2,3,19,0,3,1,22,6,1,1
2015-16,35,CLE,NBA,SF,12,55,,,4%,89%,7%,-6.2,-14.0,0,1,0,2,0,0,0,8,0,0,0
