Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,24,IND,NBA,SF,13,0,16.5,1.5,3.5,.413,0.8,1.9,.400,0.7,1.6,.429,.522,0.3,0.7,.444,0.4,1.7,2.1,0.8,0.5,0.5,0.3,1.4,4.0
2005-06,25,PHO,NBA,SF,20,6,17.7,1.4,4.1,.341,0.4,1.3,.308,1.0,2.8,.357,.390,1.1,1.3,.846,0.8,2.8,3.6,0.3,0.3,0.9,0.5,1.3,4.3
2006-07,26,PHO,NBA,SF,11,6,15.5,1.7,3.3,.528,0.7,1.6,.444,1.0,1.6,.611,.639,0.8,1.0,.818,0.3,1.1,1.4,0.3,0.2,0.2,0.4,1.0,5.0
2008-09,28,MIA,NBA,SF,7,7,33.6,2.4,4.6,.531,1.6,3.1,.500,0.9,1.4,.600,.703,3.1,3.4,.917,0.3,2.0,2.3,0.7,0.4,0.1,0.6,2.7,9.6
2009-10,29,MIA,NBA,SF,1,0,9.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
2010-11,30,MIA,NBA,SF,12,0,22.7,2.0,4.3,.471,1.4,3.1,.459,0.6,1.2,.500,.637,1.1,1.1,1.000,0.3,2.3,2.5,0.2,0.5,0.2,0.3,2.0,6.5
2011-12,31,MIA,NBA,SG,20,0,8.7,0.8,2.2,.372,0.5,1.5,.300,0.4,0.7,.538,.477,0.5,0.5,1.000,0.3,0.8,1.0,0.1,0.2,0.1,0.2,0.6,2.6
2012-13,32,MIA,NBA,SF,9,0,3.7,0.3,0.8,.429,0.3,0.4,.750,0.0,0.3,.000,.643,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.1,0.2,0.3,1.0
2013-14,33,MIA,NBA,SF,15,0,8.4,1.2,2.7,.450,1.0,2.1,.469,0.2,0.5,.375,.638,0.1,0.2,.667,0.2,0.5,0.7,0.3,0.2,0.1,0.0,1.1,3.5
2014-15,34,CLE,NBA,SF,20,0,15.6,1.3,3.8,.347,1.1,3.2,.344,0.2,0.6,.364,.493,0.7,0.7,.929,0.1,1.4,1.5,0.5,0.4,0.2,0.3,2.1,4.4
2015-16,35,CLE,NBA,SF,12,0,4.6,0.2,0.8,.200,0.1,0.6,.143,0.1,0.3,.333,.250,0.1,0.3,.250,0.1,0.3,0.3,0.3,0.0,0.0,0.1,0.3,0.5
