Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,23,IND,NBA,SF,6,0,26,4.2,19.0,.222,2.1,8.4,.250,2.1,10.5,.200,4.2,4.2,1.000,0.0,4.2,4.2,0.0,2.1,0.0,0.0,2.1,14.8,,83,100
2004-05,24,IND,NBA,SF,75,24,1330,5.2,13.2,.396,2.7,6.9,.398,2.5,6.3,.395,2.2,2.6,.855,1.6,5.6,7.2,2.4,1.3,1.2,1.8,5.1,15.4,,108,106
2005-06,25,PHO,NBA,SF,75,24,1772,6.9,16.4,.418,3.1,8.1,.386,3.8,8.4,.449,2.9,3.4,.851,1.2,5.9,7.2,1.6,1.1,1.4,1.0,4.0,19.8,,112,107
2006-07,26,PHO,NBA,SF,76,7,1376,5.9,16.0,.368,3.3,8.7,.378,2.6,7.4,.356,2.6,3.0,.877,1.2,5.2,6.4,1.6,1.0,1.5,1.0,4.2,17.7,,106,108
2007-08,27,POR,NBA,SF,58,3,1276,6.1,14.0,.437,3.9,8.8,.444,2.2,5.2,.426,3.7,4.2,.878,1.8,5.0,6.9,1.5,1.0,0.6,1.2,4.1,19.8,,126,111
2008-09,28,MIA,NBA,SF,40,1,630,4.7,12.6,.369,2.8,8.1,.344,1.9,4.5,.415,2.2,2.6,.839,1.0,4.2,5.3,1.7,1.0,1.2,1.0,4.9,14.3,,108,111
2009-10,29,MIA,NBA,SF,36,6,503,4.6,12.7,.361,3.9,9.6,.411,0.6,3.1,.207,2.4,3.0,.821,0.4,4.4,4.8,1.8,1.2,0.4,1.2,4.8,15.5,,113,108
2010-11,30,MIA,NBA,SF,81,8,1549,5.0,11.8,.422,4.2,9.8,.429,0.8,2.0,.390,2.0,2.5,.833,0.8,4.7,5.5,1.5,1.0,0.6,0.7,4.4,16.2,,128,107
2011-12,31,MIA,NBA,SG,51,10,666,4.5,11.9,.380,3.6,9.0,.404,0.9,2.8,.306,2.0,2.4,.833,0.5,3.4,3.9,1.5,1.3,0.7,0.8,3.6,14.6,,117,104
2012-13,32,MIA,NBA,SF,38,0,221,5.0,14.6,.344,3.8,12.7,.302,1.2,1.9,.625,0.5,1.0,.500,0.0,5.3,5.3,3.1,0.5,1.4,0.7,3.8,14.4,,101,108
2013-14,33,MIA,NBA,SF,20,6,236,6.9,15.2,.456,6.2,12.0,.519,0.7,3.1,.214,1.6,2.5,.636,0.4,4.7,5.1,2.0,0.7,0.9,0.9,1.3,21.6,,127,110
2014-15,34,CLE,NBA,SF,57,2,669,5.7,15.6,.368,4.9,13.6,.360,0.9,2.0,.423,3.0,3.6,.848,0.7,4.1,4.8,1.9,1.0,0.6,1.0,5.2,19.4,,117,110
2015-16,35,CLE,NBA,SF,48,0,463,6.4,15.8,.408,4.6,11.6,.394,1.9,4.2,.447,2.3,2.9,.808,0.9,4.7,5.6,1.6,1.2,1.1,1.4,5.6,19.8,,114,106
2016-17,36,CLE,NBA,SF,30,1,224,6.2,12.0,.519,4.9,8.6,.564,1.3,3.3,.400,2.0,3.1,.643,0.4,4.2,4.6,1.5,0.7,1.5,1.5,4.6,19.3,,129,111
