Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2003-04,23,IND,NBA,SF,6,26,,10%,89%,1%,,-12.0,-18.8,0,0,0,1,,0,,0,0,0,2
2004-05,24,IND,NBA,SF,75,1330,,,84%,16%,,+2.0,+1.8,24,5,14,66,,6,,138,19,5,11
2005-06,25,PHO,NBA,SF,75,1772,,,81%,11%,8%,+5.4,-1.1,17,7,11,69,,5,,145,43,8,14
2006-07,26,PHO,NBA,SF,76,1376,,,20%,65%,15%,+6.5,-1.9,12,7,9,66,,0,,112,35,10,12
2007-08,27,POR,NBA,SF,58,1276,,1%,96%,3%,,+0.8,+3.2,15,7,6,49,,3,,78,20,4,8
2008-09,28,MIA,NBA,SF,40,630,,,85%,15%,,+1.9,+2.1,6,2,4,23,,3,,47,12,6,3
2009-10,29,MIA,NBA,SF,36,503,,,96%,3%,,-1.4,-4.9,2,4,5,18,,3,,38,6,2,7
2010-11,30,MIA,NBA,SF,81,1549,,35%,64%,1%,,+8.7,0.0,9,7,5,59,,3,,101,12,2,3
2011-12,31,MIA,NBA,SG,51,666,,46%,48%,6%,,+0.6,-7.7,7,0,3,16,,1,,42,8,0,2
2012-13,32,MIA,NBA,SF,38,221,,9%,74%,17%,,-2.2,-12.0,2,1,0,9,,0,0,35,1,1,0
2013-14,33,MIA,NBA,SF,20,236,,32%,56%,12%,,+19.1,+14.6,1,1,2,1,1,0,0,21,2,0,3
2014-15,34,CLE,NBA,SF,57,669,,4%,69%,26%,1%,-9.2,-16.7,7,3,3,33,2,1,3,57,13,2,3
2015-16,35,CLE,NBA,SF,48,463,,1%,43%,57%,,-3.6,-11.5,6,3,4,20,0,4,1,34,11,4,3
2016-17,36,CLE,NBA,SF,30,224,,,46%,43%,12%,-3.2,-9.2,1,5,1,8,1,1,0,18,5,1,0
