Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,179,21,2660,298,768,.388,164,465,.353,134,303,.442,.495,94,111,.847,39,204,243,432,76,9,99,200,854
3 seasons,,IND,NBA,,125,21,2100,234,615,.380,121,356,.340,113,259,.436,.479,76,88,.864,32,171,203,377,64,9,76,150,665
2 seasons,,ORL,NBA,,49,0,534,63,149,.423,43,107,.402,20,42,.476,.567,17,21,.810,7,32,39,51,11,0,23,49,186
1 season,,POR,NBA,,5,0,26,1,4,.250,0,2,.000,1,2,.500,.250,1,2,.500,0,1,1,4,1,0,0,1,3
