Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2006-07,22,NOK,NBA,C,56,634,,,,18%,82%,-0.8,+1.1,6,7,22,37,,8,,23,38,10,9
2007-08,23,NOH,NBA,C,65,732,,,,5%,95%,-1.8,-9.6,7,21,31,65,,18,,50,34,7,24
2008-09,24,NOH,NBA,C,70,1092,,,,,100%,-2.9,-6.6,14,29,37,75,,19,,60,47,7,23
2009-10,25,TOT,NBA,PF-C,33,335,,,,35%,65%,-5.7,-3.1,3,7,12,0,,0,,47,0,0,11
2009-10,25,NOH,NBA,PF,18,239,,,,39%,61%,-7.6,-5.0,2,4,7,22,,5,,37,9,0,2
2009-10,25,SAC,NBA,C,6,56,,,,46%,54%,+6.4,+11.2,1,2,1,3,,0,,4,1,0,3
2009-10,25,HOU,NBA,C,9,40,,,,,100%,-11.1,-10.7,0,1,4,5,,3,,6,1,0,6
2010-11,26,TOT,NBA,C,53,488,,,,11%,89%,-10.1,-5.9,3,8,17,0,,0,,32,0,3,14
2010-11,26,WAS,NBA,C,41,412,,,,8%,92%,-10.8,-3.0,2,8,15,32,,13,,22,8,3,9
2010-11,26,ATL,NBA,C,12,76,,,,30%,70%,-6.2,-5.4,1,0,2,4,,2,,10,5,0,5
2013-14,29,GSW,NBA,C,15,97,,,,15%,85%,+9.5,+4.6,2,1,3,4,1,3,0,10,7,1,2
