Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2007-08,18,GEORGETOWN,16,,34,70,11,23,12,23,,39,34,14,1,25,,91,.486,.478,.522,,5.7,2.4,2.1
2008-09,19,GEORGETOWN,31,,136,282,31,96,84,116,,94,117,34,3,74,,387,.482,.323,.724,,12.5,3.0,3.8
2009-10,20,GEORGETOWN,34,1194,183,389,43,128,108,139,18,101,138,51,9,77,76,517,.470,.336,.777,35.1,15.2,3.0,4.1
2010-11,21,GEORGETOWN,29,956,121,292,42,126,90,115,9,83,153,41,3,84,58,374,.414,.333,.783,33.0,12.9,2.9,5.3
