Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
Career,,,NBA,,89,1569,13%,84%,3%,,,-11.2,-3.3,42,34,23,56,0,9,0,290,75,17,45
2 seasons,,CLE,NBA,,80,1389,10%,88%,3%,,,-11.2,-3.1,38,32,20,49,0,8,0,262,66,11,39
1 season,,LAL,NBA,,9,180,43%,51%,6%,,,-11.0,-5.1,4,2,3,7,0,1,0,28,9,6,6
