Player,Sim,1,2,3
Manny Harris,,0.3,0.0,0.0
Willie Smith,84.9,0.3,0.0,0.0
Gerald Madkins,83.5,0.3,0.1,0.0
Dominique Jones,83.1,0.2,0.0,0.0
Eddie Gill,68.6,0.3,0.1,0.0
Michael Phelps,58.7,0.3,0.1,-0.1
Jannero Pargo,58.0,0.2,0.1,0.1
Michael Hawkins,56.5,0.2,0.0,0.0
Bob Duffy,52.8,0.3,0.1,0.1
Malcolm Lee,52.5,0.4,0.1,0.0
A.J. Guyton,50.8,0.3,0.1,-0.1
