Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Career,,,NBA,,13,0,52,3.5,8.3,.417,0.0,0.7,.000,3.5,7.6,.455,4.2,5.5,.750,5.5,6.2,11.8,0.7,0.0,4.8,2.1,8.3,11.1
2 seasons,,MEM,NBA,,13,0,52,3.5,8.3,.417,0.0,0.7,.000,3.5,7.6,.455,4.2,5.5,.750,5.5,6.2,11.8,0.7,0.0,4.8,2.1,8.3,11.1
