Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2000-01,25,MIL,NBA,SG,82,3129,,90%,10%,,,+5.4,+6.3,96,76,32,100,,17,,846,139,38,66
2001-02,26,MIL,NBA,SG,69,2525,15%,84%,1%,,,+0.6,+2.2,77,52,30,72,,23,,616,81,17,56
2002-03,27,TOT,NBA,SG,76,2880,1%,90%,9%,,,+3.0,+4.1,102,57,39,0,,0,,771,0,16,63
2002-03,27,MIL,NBA,SG,47,1683,2%,96%,2%,,,+1.9,+2.3,59,32,26,75,,16,,380,69,8,35
2002-03,27,SEA,NBA,SG,29,1197,,82%,18%,,,+4.6,+6.3,43,25,13,33,,5,,391,45,8,28
2003-04,28,SEA,NBA,SG,56,2152,,68%,32%,,,+1.9,+5.5,74,56,26,58,,18,,623,105,28,46
2004-05,29,SEA,NBA,SG,78,3064,,75%,25%,,,+4.1,+6.3,79,56,36,70,,25,,678,141,25,78
2005-06,30,SEA,NBA,SG,78,3022,3%,94%,4%,,,-1.2,+8.8,88,64,36,64,,23,,635,125,29,50
2006-07,31,SEA,NBA,SG,55,2219,,91%,9%,,,-1.6,+3.9,75,54,25,52,,16,,506,116,32,34
2007-08,32,BOS,NBA,SG,73,2624,,85%,14%,,,+12.6,+3.3,59,42,26,80,,13,,501,71,13,56
2008-09,33,BOS,NBA,SG,79,2876,,81%,19%,,,+11.4,+10.8,68,47,19,95,,6,,477,81,23,49
2009-10,34,BOS,NBA,SG,80,2819,,83%,17%,,,+7.3,+11.5,62,35,32,104,,19,,452,72,25,53
2010-11,35,BOS,NBA,SG,80,2890,2%,95%,3%,,,+8.3,+8.3,56,38,23,67,,15,,461,57,19,42
2011-12,36,BOS,NBA,SG,46,1565,,94%,6%,,,+2.8,-0.3,36,19,13,42,,11,,229,34,10,24
2012-13,37,MIA,NBA,SG,79,2035,2%,68%,30%,,,+5.0,-8.3,54,29,20,69,,12,2,319,45,17,27
2013-14,38,MIA,NBA,SG,73,1936,,61%,39%,,,+3.6,-3.4,44,25,15,61,3,7,0,343,27,7,13
