Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2010-11,20,MEMPHIS,35,1070,167,390,39,147,58,83,49,173,99,54,17,89,80,431,.428,.265,.699,30.6,12.3,4.9,2.8
2011-12,21,MEMPHIS,35,1236,230,452,37,107,134,179,70,279,102,50,25,75,74,631,.509,.346,.749,35.3,18.0,8.0,2.9
