Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Other,Shoot,Block,Offens,Take,PGA,SfDrawn,And1,Blkd
2008-09,21,WAS,NBA,C,75,1143,,,,,100%,-12.9,-6.5,13,22,26,100,,8,,49,87,26,37
2009-10,22,WAS,NBA,C,60,968,,,,,100%,-9.4,-5.1,15,15,21,82,,12,,30,61,17,19
2010-11,23,WAS,NBA,C,79,2193,,,,7%,93%,-5.2,+6.4,36,30,36,140,,20,,78,117,29,38
2011-12,24,TOT,NBA,C,61,1535,,,,2%,98%,-10.3,-11.9,25,25,37,0,,0,,69,0,26,45
2011-12,24,WAS,NBA,C,41,1124,,,,,100%,-14.6,-13.3,20,20,28,59,,15,,54,61,18,21
2011-12,24,DEN,NBA,C,20,411,,,,7%,93%,+1.2,-2.4,5,5,9,26,,4,,15,24,8,24
2012-13,25,DEN,NBA,C,79,1433,,,,10%,90%,+1.8,-5.4,28,18,44,97,,19,0,51,81,30,37
2013-14,26,DEN,NBA,C,5,79,,,,,100%,-1.7,+0.4,2,2,4,9,0,2,0,4,1,1,3
2014-15,27,TOT,NBA,C,23,256,,,,5%,95%,-11.7,-8.2,6,5,7,0,0,0,0,6,0,1,9
2014-15,27,DEN,NBA,C,17,195,,,,7%,93%,-11.7,-8.2,5,3,5,13,0,2,1,2,10,1,8
2014-15,27,PHI,NBA,C,6,61,,,,,100%,-22.4,-13.2,1,2,2,1,0,1,0,4,2,0,1
2015-16,28,DAL,NBA,C,34,370,,,,1%,99%,-7.6,-8.2,5,5,11,24,3,5,1,6,14,2,10
2016-17,29,GSW,NBA,C,45,387,,,,,100%,+21.2,+9.6,2,16,10,30,3,7,0,22,25,9,9
