Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998-99,22,DEN,NBA,C,12,12,32.3,4.9,10.8,.457,1.0,2.6,.387,3.9,8.2,.480,.504,3.0,4.0,.750,2.8,4.8,7.6,0.7,0.8,1.4,0.8,3.2,13.8
1999-00,23,DEN,NBA,C,81,80,30.1,4.8,10.9,.446,0.7,2.3,.328,4.1,8.6,.477,.480,2.0,2.9,.686,2.1,5.8,7.9,1.2,0.5,2.2,1.2,3.6,12.4
2000-01,24,DEN,NBA,C,78,74,31.5,5.0,10.4,.477,0.7,1.8,.367,4.3,8.6,.499,.508,2.3,3.4,.698,2.2,5.6,7.8,1.4,0.5,2.6,1.2,3.7,12.9
2001-02,25,TOT,NBA,C,78,76,31.5,5.4,11.8,.458,1.3,3.4,.388,4.1,8.4,.486,.514,1.3,1.9,.695,2.3,5.2,7.4,1.1,0.7,2.7,1.2,3.6,13.5
2001-02,25,DEN,NBA,C,51,51,32.7,6.0,12.9,.466,1.5,3.4,.434,4.5,9.5,.477,.523,1.4,2.1,.667,2.3,5.1,7.4,1.2,0.6,3.0,1.2,3.4,14.9
2001-02,25,DAL,NBA,C,27,25,29.1,4.2,9.7,.437,1.1,3.5,.305,3.1,6.1,.512,.492,1.3,1.7,.761,2.2,5.2,7.4,1.1,0.9,2.2,1.3,4.0,10.8
2002-03,26,DAL,NBA,C,69,43,23.3,3.9,7.4,.518,0.7,1.7,.405,3.2,5.8,.550,.563,0.9,1.3,.682,1.8,3.0,4.8,0.8,0.5,1.3,0.7,3.8,9.3
2003-04,27,BOS,NBA,C,17,1,19.3,3.4,7.3,.460,0.5,2.4,.200,2.9,4.9,.583,.492,0.6,0.8,.769,1.8,2.9,4.6,1.4,0.5,0.8,0.6,2.8,7.8
2004-05,28,BOS,NBA,PF,80,80,27.5,4.3,8.6,.496,1.0,2.8,.364,3.2,5.8,.559,.555,1.5,1.9,.811,1.9,5.0,6.9,1.2,0.5,1.2,0.9,3.3,11.1
2005-06,29,BOS,NBA,PF,82,63,24.8,2.9,6.7,.431,1.4,3.5,.392,1.5,3.2,.474,.533,0.6,0.9,.680,1.0,4.0,5.0,1.4,0.4,0.9,0.8,3.3,7.8
2006-07,30,POR,NBA,PF,27,9,13.0,1.4,3.8,.382,0.1,0.9,.087,1.4,2.9,.468,.392,0.7,1.0,.769,0.9,1.7,2.6,0.3,0.3,0.4,0.5,2.1,3.7
2007-08,31,POR,NBA,C,39,0,7.5,0.7,1.6,.443,0.0,0.1,.000,0.7,1.5,.474,.443,0.3,0.5,.579,0.7,1.0,1.7,0.2,0.3,0.4,0.3,1.5,1.7
